index,name,prey name,availability
134,pPREY2KMK1,benthic feeding sharks,0
137,pPREY1SMK1,benthic feeding sharks,0
138,pPREY2SMK1,benthic feeding sharks,0
141,pPREY1SAR1,benthic feeding sharks,0
142,pPREY2SAR1,benthic feeding sharks,0
145,pPREY1LPL1,benthic feeding sharks,0
146,pPREY2LPL1,benthic feeding sharks,0
149,pPREY1DWF1,benthic feeding sharks,0
150,pPREY2DWF1,benthic feeding sharks,0
153,pPREY1MEN1,benthic feeding sharks,0
154,pPREY2MEN1,benthic feeding sharks,0
157,pPREY1PIN1,benthic feeding sharks,0
158,pPREY2PIN1,benthic feeding sharks,0
161,pPREY1MPL1,benthic feeding sharks,0
162,pPREY2MPL1,benthic feeding sharks,0
165,pPREY1SPL1,benthic feeding sharks,0
166,pPREY2SPL1,benthic feeding sharks,0
169,pPREY1TIP1,benthic feeding sharks,0.00980000011622906
170,pPREY2TIP1,benthic feeding sharks,0.00160000007599592
173,pPREY1BEN1,benthic feeding sharks,0.14699998497963
174,pPREY2BEN1,benthic feeding sharks,0.00240000011399388
177,pPREY1LGS1,benthic feeding sharks,0.00306249991990626
178,pPREY2LGS1,benthic feeding sharks,5.00000023748726e-5
181,pPREY1FIL1,benthic feeding sharks,0
182,pPREY2FIL1,benthic feeding sharks,0
185,pPREY1SMS1,benthic feeding sharks,0
186,pPREY2SMS1,benthic feeding sharks,0
189,pPREY1RAY1,benthic feeding sharks,4.90000005811453e-4
190,pPREY2RAY1,benthic feeding sharks,4.00000018998981e-4
193,pPREY1BSH1,benthic feeding sharks,0
194,pPREY2BSH1,benthic feeding sharks,0
197,pPREY1WSH1,benthic feeding sharks,0
198,pPREY2WSH1,benthic feeding sharks,0
201,pPREY1PSH1,benthic feeding sharks,0
202,pPREY2PSH1,benthic feeding sharks,0
205,pPREY1OSH1,benthic feeding sharks,0
206,pPREY2OSH1,benthic feeding sharks,0
209,pPREY1DBR1,benthic feeding sharks,0
210,pPREY2DBR1,benthic feeding sharks,0
213,pPREY1SBR1,benthic feeding sharks,0
214,pPREY2SBR1,benthic feeding sharks,0
217,pPREY1MAN1,benthic feeding sharks,0
218,pPREY2MAN1,benthic feeding sharks,0
221,pPREY1MYS1,benthic feeding sharks,0
222,pPREY2MYS1,benthic feeding sharks,0
225,pPREY1DOL1,benthic feeding sharks,0
226,pPREY2DOL1,benthic feeding sharks,0
229,pPREY1DDO1,benthic feeding sharks,0
230,pPREY2DDO1,benthic feeding sharks,0
233,pPREY1LOG1,benthic feeding sharks,0
234,pPREY2LOG1,benthic feeding sharks,0
237,pPREY1KMP1,benthic feeding sharks,0
238,pPREY2KMP1,benthic feeding sharks,0
241,pPREY1TUR1,benthic feeding sharks,0
242,pPREY2TUR1,benthic feeding sharks,0
1,pPREY1GAG1,large sharks,0
2,pPREY2GAG1,large sharks,0
5,pPREY1RGR1,large sharks,0
6,pPREY2RGR1,large sharks,0
9,pPREY1SCM1,large sharks,0
10,pPREY2SCM1,large sharks,0
13,pPREY1SSR1,large sharks,0
14,pPREY2SSR1,large sharks,0
17,pPREY1DSR1,large sharks,0
18,pPREY2DSR1,large sharks,0
21,pPREY1RSN1,large sharks,0
22,pPREY2RSN1,large sharks,0
25,pPREY1VSN1,large sharks,0
26,pPREY2VSN1,large sharks,0
29,pPREY1LUT1,large sharks,0
30,pPREY2LUT1,large sharks,0
33,pPREY1BIO1,large sharks,0
34,pPREY2BIO1,large sharks,0
37,pPREY1LRF1,large sharks,0
38,pPREY2LRF1,large sharks,0
41,pPREY1SRF1,large sharks,0
42,pPREY2SRF1,large sharks,0
45,pPREY1BDR1,large sharks,0
46,pPREY2BDR1,large sharks,0
49,pPREY1RDR1,large sharks,0
50,pPREY2RDR1,large sharks,0
53,pPREY1SEA1,large sharks,0
54,pPREY2SEA1,large sharks,0
57,pPREY1SCI1,large sharks,0
58,pPREY2SCI1,large sharks,0
61,pPREY1LDY1,large sharks,0
62,pPREY2LDY1,large sharks,0
65,pPREY1MUL1,large sharks,0
66,pPREY2MUL1,large sharks,0
69,pPREY1POM1,large sharks,0
70,pPREY2POM1,large sharks,0
73,pPREY1SHP1,large sharks,0
74,pPREY2SHP1,large sharks,0
77,pPREY1SNK1,large sharks,0
78,pPREY2SNK1,large sharks,0
81,pPREY1FLT1,large sharks,0
82,pPREY2FLT1,large sharks,0
85,pPREY1ODF1,large sharks,0
86,pPREY2ODF1,large sharks,0
89,pPREY1SDF1,large sharks,0
90,pPREY2SDF1,large sharks,0
93,pPREY1YTN1,large sharks,0
94,pPREY2YTN1,large sharks,0
97,pPREY1BTN1,large sharks,0
98,pPREY2BTN1,large sharks,0
101,pPREY1LTN1,large sharks,0
102,pPREY2LTN1,large sharks,0
105,pPREY1OTN1,large sharks,0
106,pPREY2OTN1,large sharks,0
109,pPREY1SWD1,large sharks,0
110,pPREY2SWD1,large sharks,0
113,pPREY1WMR1,large sharks,0
114,pPREY2WMR1,large sharks,0
117,pPREY1BMR1,large sharks,0
118,pPREY2BMR1,large sharks,0
121,pPREY1BIL1,large sharks,0
122,pPREY2BIL1,large sharks,0
125,pPREY1AMB1,large sharks,0
126,pPREY2AMB1,large sharks,0
129,pPREY1JCK1,large sharks,0
130,pPREY2JCK1,large sharks,0
133,pPREY1KMK1,large sharks,0
134,pPREY2KMK1,large sharks,0
137,pPREY1SMK1,large sharks,0
138,pPREY2SMK1,large sharks,0
141,pPREY1SAR1,large sharks,0
142,pPREY2SAR1,large sharks,0
145,pPREY1LPL1,large sharks,0
146,pPREY2LPL1,large sharks,0
149,pPREY1DWF1,large sharks,0
150,pPREY2DWF1,large sharks,0
153,pPREY1MEN1,large sharks,0
154,pPREY2MEN1,large sharks,0
157,pPREY1PIN1,large sharks,0
158,pPREY2PIN1,large sharks,0
161,pPREY1MPL1,large sharks,0
162,pPREY2MPL1,large sharks,0
165,pPREY1SPL1,large sharks,0
166,pPREY2SPL1,large sharks,0
169,pPREY1TIP1,large sharks,0
170,pPREY2TIP1,large sharks,0
173,pPREY1BEN1,large sharks,0
174,pPREY2BEN1,large sharks,0
177,pPREY1LGS1,large sharks,4.99999998737621e-7
178,pPREY2LGS1,large sharks,1.24999996842234e-6
181,pPREY1FIL1,large sharks,0
182,pPREY2FIL1,large sharks,0
185,pPREY1SMS1,large sharks,0
186,pPREY2SMS1,large sharks,0
189,pPREY1RAY1,large sharks,0
190,pPREY2RAY1,large sharks,0
193,pPREY1BSH1,large sharks,0
194,pPREY2BSH1,large sharks,0
197,pPREY1WSH1,large sharks,0
198,pPREY2WSH1,large sharks,0
201,pPREY1PSH1,large sharks,0
202,pPREY2PSH1,large sharks,0
205,pPREY1OSH1,large sharks,0
206,pPREY2OSH1,large sharks,0
209,pPREY1DBR1,large sharks,0
210,pPREY2DBR1,large sharks,0
213,pPREY1SBR1,large sharks,0
214,pPREY2SBR1,large sharks,0
217,pPREY1MAN1,large sharks,0
218,pPREY2MAN1,large sharks,0
221,pPREY1MYS1,large sharks,0
222,pPREY2MYS1,large sharks,0
225,pPREY1DOL1,large sharks,0
226,pPREY2DOL1,large sharks,0
229,pPREY1DDO1,large sharks,0
230,pPREY2DDO1,large sharks,0
233,pPREY1LOG1,large sharks,0
234,pPREY2LOG1,large sharks,0
237,pPREY1KMP1,large sharks,0
238,pPREY2KMP1,large sharks,0
241,pPREY1TUR1,large sharks,0
242,pPREY2TUR1,large sharks,0
1,pPREY1GAG1,filter feeding sharks,0
2,pPREY2GAG1,filter feeding sharks,0
5,pPREY1RGR1,filter feeding sharks,0
6,pPREY2RGR1,filter feeding sharks,0
9,pPREY1SCM1,filter feeding sharks,0
10,pPREY2SCM1,filter feeding sharks,0
13,pPREY1SSR1,filter feeding sharks,0
14,pPREY2SSR1,filter feeding sharks,0
17,pPREY1DSR1,filter feeding sharks,0
18,pPREY2DSR1,filter feeding sharks,0
21,pPREY1RSN1,filter feeding sharks,0
22,pPREY2RSN1,filter feeding sharks,0
25,pPREY1VSN1,filter feeding sharks,0
26,pPREY2VSN1,filter feeding sharks,0
29,pPREY1LUT1,filter feeding sharks,0
30,pPREY2LUT1,filter feeding sharks,0
33,pPREY1BIO1,filter feeding sharks,0
34,pPREY2BIO1,filter feeding sharks,0
37,pPREY1LRF1,filter feeding sharks,0
38,pPREY2LRF1,filter feeding sharks,0
41,pPREY1SRF1,filter feeding sharks,0
42,pPREY2SRF1,filter feeding sharks,0
45,pPREY1BDR1,filter feeding sharks,0
46,pPREY2BDR1,filter feeding sharks,0
49,pPREY1RDR1,filter feeding sharks,0
50,pPREY2RDR1,filter feeding sharks,0
53,pPREY1SEA1,filter feeding sharks,0
54,pPREY2SEA1,filter feeding sharks,0
57,pPREY1SCI1,filter feeding sharks,0
58,pPREY2SCI1,filter feeding sharks,0
61,pPREY1LDY1,filter feeding sharks,0
62,pPREY2LDY1,filter feeding sharks,0
65,pPREY1MUL1,filter feeding sharks,0
66,pPREY2MUL1,filter feeding sharks,0
69,pPREY1POM1,filter feeding sharks,0
70,pPREY2POM1,filter feeding sharks,0
73,pPREY1SHP1,filter feeding sharks,0
74,pPREY2SHP1,filter feeding sharks,0
77,pPREY1SNK1,filter feeding sharks,0
78,pPREY2SNK1,filter feeding sharks,0
81,pPREY1FLT1,filter feeding sharks,0
82,pPREY2FLT1,filter feeding sharks,0
85,pPREY1ODF1,filter feeding sharks,0
86,pPREY2ODF1,filter feeding sharks,0
89,pPREY1SDF1,filter feeding sharks,0
90,pPREY2SDF1,filter feeding sharks,0
93,pPREY1YTN1,filter feeding sharks,0
94,pPREY2YTN1,filter feeding sharks,0
97,pPREY1BTN1,filter feeding sharks,0
98,pPREY2BTN1,filter feeding sharks,0
101,pPREY1LTN1,filter feeding sharks,0
102,pPREY2LTN1,filter feeding sharks,0
105,pPREY1OTN1,filter feeding sharks,0
106,pPREY2OTN1,filter feeding sharks,0
109,pPREY1SWD1,filter feeding sharks,0
110,pPREY2SWD1,filter feeding sharks,0
113,pPREY1WMR1,filter feeding sharks,0
114,pPREY2WMR1,filter feeding sharks,0
117,pPREY1BMR1,filter feeding sharks,0
118,pPREY2BMR1,filter feeding sharks,0
121,pPREY1BIL1,filter feeding sharks,0
122,pPREY2BIL1,filter feeding sharks,0
125,pPREY1AMB1,filter feeding sharks,0
126,pPREY2AMB1,filter feeding sharks,0
129,pPREY1JCK1,filter feeding sharks,0
130,pPREY2JCK1,filter feeding sharks,0
133,pPREY1KMK1,filter feeding sharks,0
134,pPREY2KMK1,filter feeding sharks,0
137,pPREY1SMK1,filter feeding sharks,0
138,pPREY2SMK1,filter feeding sharks,0
141,pPREY1SAR1,filter feeding sharks,0
142,pPREY2SAR1,filter feeding sharks,0
145,pPREY1LPL1,filter feeding sharks,0
146,pPREY2LPL1,filter feeding sharks,0
149,pPREY1DWF1,filter feeding sharks,0
150,pPREY2DWF1,filter feeding sharks,0
153,pPREY1MEN1,filter feeding sharks,0
154,pPREY2MEN1,filter feeding sharks,0
157,pPREY1PIN1,filter feeding sharks,0
158,pPREY2PIN1,filter feeding sharks,0
161,pPREY1MPL1,filter feeding sharks,0
162,pPREY2MPL1,filter feeding sharks,0
165,pPREY1SPL1,filter feeding sharks,0
166,pPREY2SPL1,filter feeding sharks,0
169,pPREY1TIP1,filter feeding sharks,0
170,pPREY2TIP1,filter feeding sharks,0
173,pPREY1BEN1,filter feeding sharks,1.99999994947575e-4
174,pPREY2BEN1,filter feeding sharks,0
177,pPREY1LGS1,filter feeding sharks,4.99999987368938e-5
178,pPREY2LGS1,filter feeding sharks,0
181,pPREY1FIL1,filter feeding sharks,0
182,pPREY2FIL1,filter feeding sharks,0
185,pPREY1SMS1,filter feeding sharks,0
186,pPREY2SMS1,filter feeding sharks,0
189,pPREY1RAY1,filter feeding sharks,0
190,pPREY2RAY1,filter feeding sharks,0
193,pPREY1BSH1,filter feeding sharks,0
194,pPREY2BSH1,filter feeding sharks,0
197,pPREY1WSH1,filter feeding sharks,0
198,pPREY2WSH1,filter feeding sharks,0
201,pPREY1PSH1,filter feeding sharks,0
202,pPREY2PSH1,filter feeding sharks,0
205,pPREY1OSH1,filter feeding sharks,0
206,pPREY2OSH1,filter feeding sharks,0
209,pPREY1DBR1,filter feeding sharks,0
210,pPREY2DBR1,filter feeding sharks,0
213,pPREY1SBR1,filter feeding sharks,0
214,pPREY2SBR1,filter feeding sharks,0
217,pPREY1MAN1,filter feeding sharks,0
218,pPREY2MAN1,filter feeding sharks,0
221,pPREY1MYS1,filter feeding sharks,0
222,pPREY2MYS1,filter feeding sharks,0
225,pPREY1DOL1,filter feeding sharks,0
226,pPREY2DOL1,filter feeding sharks,0
229,pPREY1DDO1,filter feeding sharks,0
230,pPREY2DDO1,filter feeding sharks,0
233,pPREY1LOG1,filter feeding sharks,0
234,pPREY2LOG1,filter feeding sharks,0
237,pPREY1KMP1,filter feeding sharks,0
238,pPREY2KMP1,filter feeding sharks,0
241,pPREY1TUR1,filter feeding sharks,0
242,pPREY2TUR1,filter feeding sharks,0
1,pPREY1GAG1,small sharks,0
2,pPREY2GAG1,small sharks,0
5,pPREY1RGR1,small sharks,0
6,pPREY2RGR1,small sharks,0
9,pPREY1SCM1,small sharks,0
10,pPREY2SCM1,small sharks,0
13,pPREY1SSR1,small sharks,0
14,pPREY2SSR1,small sharks,0
17,pPREY1DSR1,small sharks,0
18,pPREY2DSR1,small sharks,0
21,pPREY1RSN1,small sharks,0
22,pPREY2RSN1,small sharks,0
25,pPREY1VSN1,small sharks,0
26,pPREY2VSN1,small sharks,0
29,pPREY1LUT1,small sharks,0
30,pPREY2LUT1,small sharks,0
33,pPREY1BIO1,small sharks,0
34,pPREY2BIO1,small sharks,0
37,pPREY1LRF1,small sharks,0
38,pPREY2LRF1,small sharks,0
41,pPREY1SRF1,small sharks,0
42,pPREY2SRF1,small sharks,0
45,pPREY1BDR1,small sharks,0
46,pPREY2BDR1,small sharks,0
49,pPREY1RDR1,small sharks,0
50,pPREY2RDR1,small sharks,0
53,pPREY1SEA1,small sharks,0
54,pPREY2SEA1,small sharks,0
57,pPREY1SCI1,small sharks,0
58,pPREY2SCI1,small sharks,0
61,pPREY1LDY1,small sharks,0
62,pPREY2LDY1,small sharks,0
65,pPREY1MUL1,small sharks,0
66,pPREY2MUL1,small sharks,0
69,pPREY1POM1,small sharks,0
70,pPREY2POM1,small sharks,0
73,pPREY1SHP1,small sharks,0
74,pPREY2SHP1,small sharks,0
77,pPREY1SNK1,small sharks,0
78,pPREY2SNK1,small sharks,0
81,pPREY1FLT1,small sharks,0
82,pPREY2FLT1,small sharks,0
85,pPREY1ODF1,small sharks,0
86,pPREY2ODF1,small sharks,0
89,pPREY1SDF1,small sharks,0
90,pPREY2SDF1,small sharks,0
93,pPREY1YTN1,small sharks,0
94,pPREY2YTN1,small sharks,0
97,pPREY1BTN1,small sharks,0
98,pPREY2BTN1,small sharks,0
101,pPREY1LTN1,small sharks,0
102,pPREY2LTN1,small sharks,0
105,pPREY1OTN1,small sharks,0
106,pPREY2OTN1,small sharks,0
109,pPREY1SWD1,small sharks,0
110,pPREY2SWD1,small sharks,0
113,pPREY1WMR1,small sharks,0
114,pPREY2WMR1,small sharks,0
117,pPREY1BMR1,small sharks,0
118,pPREY2BMR1,small sharks,0
121,pPREY1BIL1,small sharks,0
122,pPREY2BIL1,small sharks,0
125,pPREY1AMB1,small sharks,0
126,pPREY2AMB1,small sharks,0
129,pPREY1JCK1,small sharks,0
130,pPREY2JCK1,small sharks,0
133,pPREY1KMK1,small sharks,0
134,pPREY2KMK1,small sharks,0
137,pPREY1SMK1,small sharks,0
138,pPREY2SMK1,small sharks,0
141,pPREY1SAR1,small sharks,0
142,pPREY2SAR1,small sharks,0
145,pPREY1LPL1,small sharks,0
146,pPREY2LPL1,small sharks,0
149,pPREY1DWF1,small sharks,0
150,pPREY2DWF1,small sharks,0
153,pPREY1MEN1,small sharks,0
154,pPREY2MEN1,small sharks,0
157,pPREY1PIN1,small sharks,0
158,pPREY2PIN1,small sharks,0
161,pPREY1MPL1,small sharks,0
162,pPREY2MPL1,small sharks,0
165,pPREY1SPL1,small sharks,0
166,pPREY2SPL1,small sharks,0
169,pPREY1TIP1,small sharks,0.00150000001303852
170,pPREY2TIP1,small sharks,3.9999998989515e-5
173,pPREY1BEN1,small sharks,0.0224999990314245
174,pPREY2BEN1,small sharks,6.00000028498471e-4
177,pPREY1LGS1,small sharks,4.68749989522621e-4
178,pPREY2LGS1,small sharks,1.24999996842234e-5
181,pPREY1FIL1,small sharks,0
182,pPREY2FIL1,small sharks,0
185,pPREY1SMS1,small sharks,7.50000006519258e-4
186,pPREY2SMS1,small sharks,0
189,pPREY1RAY1,small sharks,0
190,pPREY2RAY1,small sharks,0
193,pPREY1BSH1,small sharks,0
194,pPREY2BSH1,small sharks,0
197,pPREY1WSH1,small sharks,0
198,pPREY2WSH1,small sharks,0
201,pPREY1PSH1,small sharks,0
202,pPREY2PSH1,small sharks,0
205,pPREY1OSH1,small sharks,0
206,pPREY2OSH1,small sharks,0
209,pPREY1DBR1,small sharks,0
210,pPREY2DBR1,small sharks,0
213,pPREY1SBR1,small sharks,0
214,pPREY2SBR1,small sharks,0
217,pPREY1MAN1,small sharks,0
218,pPREY2MAN1,small sharks,0
221,pPREY1MYS1,small sharks,0
222,pPREY2MYS1,small sharks,0
225,pPREY1DOL1,small sharks,0
226,pPREY2DOL1,small sharks,0
229,pPREY1DDO1,small sharks,0
230,pPREY2DDO1,small sharks,0
233,pPREY1LOG1,small sharks,0
234,pPREY2LOG1,small sharks,0
237,pPREY1KMP1,small sharks,0
238,pPREY2KMP1,small sharks,0
241,pPREY1TUR1,small sharks,0
242,pPREY2TUR1,small sharks,0
1,pPREY1GAG1,skates and rays,0
2,pPREY2GAG1,skates and rays,0
5,pPREY1RGR1,skates and rays,0
6,pPREY2RGR1,skates and rays,0
9,pPREY1SCM1,skates and rays,0
10,pPREY2SCM1,skates and rays,0
13,pPREY1SSR1,skates and rays,0
14,pPREY2SSR1,skates and rays,0
17,pPREY1DSR1,skates and rays,0
18,pPREY2DSR1,skates and rays,0
21,pPREY1RSN1,skates and rays,0
22,pPREY2RSN1,skates and rays,0
25,pPREY1VSN1,skates and rays,0
26,pPREY2VSN1,skates and rays,0
29,pPREY1LUT1,skates and rays,0
30,pPREY2LUT1,skates and rays,0
33,pPREY1BIO1,skates and rays,0
34,pPREY2BIO1,skates and rays,0
37,pPREY1LRF1,skates and rays,0
38,pPREY2LRF1,skates and rays,0
41,pPREY1SRF1,skates and rays,0
42,pPREY2SRF1,skates and rays,0
45,pPREY1BDR1,skates and rays,0
46,pPREY2BDR1,skates and rays,0
49,pPREY1RDR1,skates and rays,0
50,pPREY2RDR1,skates and rays,0
53,pPREY1SEA1,skates and rays,0
54,pPREY2SEA1,skates and rays,0
57,pPREY1SCI1,skates and rays,0
58,pPREY2SCI1,skates and rays,0
61,pPREY1LDY1,skates and rays,0
62,pPREY2LDY1,skates and rays,0
65,pPREY1MUL1,skates and rays,0
66,pPREY2MUL1,skates and rays,0
69,pPREY1POM1,skates and rays,0
70,pPREY2POM1,skates and rays,0
73,pPREY1SHP1,skates and rays,0
74,pPREY2SHP1,skates and rays,0
77,pPREY1SNK1,skates and rays,0
78,pPREY2SNK1,skates and rays,0
81,pPREY1FLT1,skates and rays,1.0500000371394e-6
82,pPREY2FLT1,skates and rays,1.74999996715997e-7
85,pPREY1ODF1,skates and rays,0
86,pPREY2ODF1,skates and rays,0
89,pPREY1SDF1,skates and rays,0
90,pPREY2SDF1,skates and rays,0
93,pPREY1YTN1,skates and rays,0
94,pPREY2YTN1,skates and rays,0
97,pPREY1BTN1,skates and rays,0
98,pPREY2BTN1,skates and rays,0
101,pPREY1LTN1,skates and rays,0
102,pPREY2LTN1,skates and rays,0
105,pPREY1OTN1,skates and rays,0
106,pPREY2OTN1,skates and rays,0
109,pPREY1SWD1,skates and rays,0
110,pPREY2SWD1,skates and rays,0
113,pPREY1WMR1,skates and rays,0
114,pPREY2WMR1,skates and rays,0
117,pPREY1BMR1,skates and rays,0
118,pPREY2BMR1,skates and rays,0
121,pPREY1BIL1,skates and rays,0
122,pPREY2BIL1,skates and rays,0
125,pPREY1AMB1,skates and rays,0
126,pPREY2AMB1,skates and rays,0
129,pPREY1JCK1,skates and rays,0
130,pPREY2JCK1,skates and rays,0
133,pPREY1KMK1,skates and rays,0
134,pPREY2KMK1,skates and rays,0
137,pPREY1SMK1,skates and rays,0
138,pPREY2SMK1,skates and rays,0
141,pPREY1SAR1,skates and rays,0
142,pPREY2SAR1,skates and rays,0
145,pPREY1LPL1,skates and rays,0
146,pPREY2LPL1,skates and rays,0
149,pPREY1DWF1,skates and rays,0
150,pPREY2DWF1,skates and rays,0
153,pPREY1MEN1,skates and rays,0
154,pPREY2MEN1,skates and rays,0
157,pPREY1PIN1,skates and rays,0
158,pPREY2PIN1,skates and rays,0
161,pPREY1MPL1,skates and rays,0
162,pPREY2MPL1,skates and rays,0
165,pPREY1SPL1,skates and rays,0
166,pPREY2SPL1,skates and rays,0
169,pPREY1TIP1,skates and rays,3.00000014249235e-4
170,pPREY2TIP1,skates and rays,6.00000021222513e-7
173,pPREY1BEN1,skates and rays,0.00300000002607703
174,pPREY2BEN1,skates and rays,5.94900011492427e-5
177,pPREY1LGS1,skates and rays,7.50000006519258e-4
178,pPREY2LGS1,skates and rays,1.23937502394256e-6
181,pPREY1FIL1,skates and rays,0
182,pPREY2FIL1,skates and rays,0
185,pPREY1SMS1,skates and rays,0
186,pPREY2SMS1,skates and rays,0
189,pPREY1RAY1,skates and rays,0
190,pPREY2RAY1,skates and rays,0
193,pPREY1BSH1,skates and rays,0
194,pPREY2BSH1,skates and rays,0
197,pPREY1WSH1,skates and rays,0
198,pPREY2WSH1,skates and rays,0
201,pPREY1PSH1,skates and rays,0
202,pPREY2PSH1,skates and rays,0
205,pPREY1OSH1,skates and rays,0
206,pPREY2OSH1,skates and rays,0
209,pPREY1DBR1,skates and rays,0
210,pPREY2DBR1,skates and rays,0
213,pPREY1SBR1,skates and rays,0
214,pPREY2SBR1,skates and rays,0
217,pPREY1MAN1,skates and rays,0
218,pPREY2MAN1,skates and rays,0
221,pPREY1MYS1,skates and rays,0
222,pPREY2MYS1,skates and rays,0
225,pPREY1DOL1,skates and rays,0
226,pPREY2DOL1,skates and rays,0
229,pPREY1DDO1,skates and rays,0
230,pPREY2DDO1,skates and rays,0
233,pPREY1LOG1,skates and rays,0
234,pPREY2LOG1,skates and rays,0
237,pPREY1KMP1,skates and rays,0
238,pPREY2KMP1,skates and rays,0
241,pPREY1TUR1,skates and rays,0
242,pPREY2TUR1,skates and rays,0
1,pPREY1GAG1,brown shrimp,0
2,pPREY2GAG1,brown shrimp,1.90512014341948e-6
5,pPREY1RGR1,brown shrimp,0
6,pPREY2RGR1,brown shrimp,4.0320001062355e-6
9,pPREY1SCM1,brown shrimp,0
10,pPREY2SCM1,brown shrimp,0
13,pPREY1SSR1,brown shrimp,0
14,pPREY2SSR1,brown shrimp,0
17,pPREY1DSR1,brown shrimp,0
18,pPREY2DSR1,brown shrimp,1.20960003187065e-5
21,pPREY1RSN1,brown shrimp,0
22,pPREY2RSN1,brown shrimp,0
25,pPREY1VSN1,brown shrimp,3.6450001061894e-4
26,pPREY2VSN1,brown shrimp,2.26800011660089e-6
29,pPREY1LUT1,brown shrimp,0.0121500007808208
30,pPREY2LUT1,brown shrimp,1.80000006366754e-5
33,pPREY1BIO1,brown shrimp,0
34,pPREY2BIO1,brown shrimp,0
37,pPREY1LRF1,brown shrimp,0.0012149999383837
38,pPREY2LRF1,brown shrimp,1.80000006366754e-6
41,pPREY1SRF1,brown shrimp,0.0777599960565567
42,pPREY2SRF1,brown shrimp,1.15200004074723e-4
45,pPREY1BDR1,brown shrimp,0
46,pPREY2BDR1,brown shrimp,0
49,pPREY1RDR1,brown shrimp,0.4
50,pPREY2RDR1,brown shrimp,7.25760037312284e-5
53,pPREY1SEA1,brown shrimp,0.0139967994764447
54,pPREY2SEA1,brown shrimp,2.0736002625199e-5
57,pPREY1SCI1,brown shrimp,1.83708005351946e-4
58,pPREY2SCI1,brown shrimp,2.1772800664621198e-06
61,pPREY1LDY1,brown shrimp,0.294085919857025
62,pPREY2LDY1,brown shrimp,1.54224020661786e-4
65,pPREY1MUL1,brown shrimp,0.00306179979816079
66,pPREY2MUL1,brown shrimp,3.62880018656142e-5
69,pPREY1POM1,brown shrimp,0.00810000021010637
70,pPREY2POM1,brown shrimp,8.02080103312619e-6
73,pPREY1SHP1,brown shrimp,0
74,pPREY2SHP1,brown shrimp,0
77,pPREY1SNK1,brown shrimp,0.0656099990010262
78,pPREY2SNK1,brown shrimp,2.39760011027101e-5
81,pPREY1FLT1,brown shrimp,0.00637875031679869
82,pPREY2FLT1,brown shrimp,1.45152000641247e-6
85,pPREY1ODF1,brown shrimp,0.0680400058627129
86,pPREY2ODF1,brown shrimp,8.91799136297777e-5
89,pPREY1SDF1,brown shrimp,0
90,pPREY2SDF1,brown shrimp,0
93,pPREY1YTN1,brown shrimp,0
94,pPREY2YTN1,brown shrimp,0
97,pPREY1BTN1,brown shrimp,0
98,pPREY2BTN1,brown shrimp,0
101,pPREY1LTN1,brown shrimp,0
102,pPREY2LTN1,brown shrimp,0
105,pPREY1OTN1,brown shrimp,0
106,pPREY2OTN1,brown shrimp,0
109,pPREY1SWD1,brown shrimp,0
110,pPREY2SWD1,brown shrimp,0
113,pPREY1WMR1,brown shrimp,0
114,pPREY2WMR1,brown shrimp,0
117,pPREY1BMR1,brown shrimp,0
118,pPREY2BMR1,brown shrimp,0
121,pPREY1BIL1,brown shrimp,0
122,pPREY2BIL1,brown shrimp,0
125,pPREY1AMB1,brown shrimp,0
126,pPREY2AMB1,brown shrimp,0
129,pPREY1JCK1,brown shrimp,0
130,pPREY2JCK1,brown shrimp,0
133,pPREY1KMK1,brown shrimp,0
134,pPREY2KMK1,brown shrimp,0
137,pPREY1SMK1,brown shrimp,0
138,pPREY2SMK1,brown shrimp,0
141,pPREY1SAR1,brown shrimp,0
142,pPREY2SAR1,brown shrimp,0
145,pPREY1LPL1,brown shrimp,0
146,pPREY2LPL1,brown shrimp,0
149,pPREY1DWF1,brown shrimp,0
150,pPREY2DWF1,brown shrimp,0
153,pPREY1MEN1,brown shrimp,0
154,pPREY2MEN1,brown shrimp,0
157,pPREY1PIN1,brown shrimp,0
158,pPREY2PIN1,brown shrimp,0
161,pPREY1MPL1,brown shrimp,0
162,pPREY2MPL1,brown shrimp,0
165,pPREY1SPL1,brown shrimp,0
166,pPREY2SPL1,brown shrimp,0
169,pPREY1TIP1,brown shrimp,0
170,pPREY2TIP1,brown shrimp,0
173,pPREY1BEN1,brown shrimp,0
174,pPREY2BEN1,brown shrimp,0
177,pPREY1LGS1,brown shrimp,0
178,pPREY2LGS1,brown shrimp,0
181,pPREY1FIL1,brown shrimp,0
182,pPREY2FIL1,brown shrimp,0
185,pPREY1SMS1,brown shrimp,0
186,pPREY2SMS1,brown shrimp,0
189,pPREY1RAY1,brown shrimp,0
190,pPREY2RAY1,brown shrimp,0
193,pPREY1BSH1,brown shrimp,0
194,pPREY2BSH1,brown shrimp,0
197,pPREY1WSH1,brown shrimp,0
198,pPREY2WSH1,brown shrimp,0
201,pPREY1PSH1,brown shrimp,0
202,pPREY2PSH1,brown shrimp,0
205,pPREY1OSH1,brown shrimp,0
206,pPREY2OSH1,brown shrimp,0
209,pPREY1DBR1,brown shrimp,0.0515694580972195
210,pPREY2DBR1,brown shrimp,1.63620015314336e-8
213,pPREY1SBR1,brown shrimp,0.0825110524892807
214,pPREY2SBR1,brown shrimp,2.61360014519596e-7
217,pPREY1MAN1,brown shrimp,0
