time,simulation,scenario,variable,year,fg_atlantis,value_mt
730,1,no_oil,catch,2012,ODF,9978.233995
730,1,no_oil,catch,2012,SDF,12.797237
730,1,no_oil,catch,2012,YTN,129.303763
730,1,no_oil,catch,2012,BTN,28.067713
730,1,no_oil,catch,2012,LTN,297.716318
730,1,no_oil,catch,2012,OTN,0
730,1,no_oil,catch,2012,SWD,455.927358
730,1,no_oil,catch,2012,WMR,136.846422
730,1,no_oil,catch,2012,BMR,933.469247
730,1,no_oil,catch,2012,BIL,302.035194
730,1,no_oil,catch,2012,AMB,198.668088
730,1,no_oil,catch,2012,JCK,376.567708
730,1,no_oil,catch,2012,KMK,2950.447161
730,1,no_oil,catch,2012,SMK,3728.050893
730,1,no_oil,catch,2012,SAR,3374.713223
730,1,no_oil,catch,2012,LPL,20255.587898
730,1,no_oil,catch,2012,DWF,0
730,1,no_oil,catch,2012,MEN,448993.936115
730,1,no_oil,catch,2012,PIN,258.963926
730,1,no_oil,catch,2012,MPL,162.746078
730,1,no_oil,catch,2012,SPL,744.02651
730,1,no_oil,catch,2012,TIP,306.758152
730,1,no_oil,catch,2012,BEN,44203.406841
730,1,no_oil,catch,2012,LGS,43561.443014
730,1,no_oil,catch,2012,FIL,0
730,1,no_oil,catch,2012,SMS,349.006215
730,1,no_oil,catch,2012,RAY,942.821179
730,1,no_oil,catch,2012,BSH,83378.371389
730,1,no_oil,catch,2012,WSH,39739.041116
730,1,no_oil,catch,2012,PSH,4406.238546
730,1,no_oil,catch,2012,OSH,228.341754
730,1,no_oil,catch,2012,DBR,0
730,1,no_oil,catch,2012,SBR,0
730,1,no_oil,catch,2012,MAN,0
730,1,no_oil,catch,2012,MYS,0
730,1,no_oil,catch,2012,DOL,0
730,1,no_oil,catch,2012,DDO,0
730,1,no_oil,catch,2012,LOG,0
730,1,no_oil,catch,2012,KMP,0
730,1,no_oil,catch,2012,TUR,0
730,1,no_oil,catch,2012,BCR,13117.959548
730,1,no_oil,catch,2012,SCR,1682.279486
730,1,no_oil,catch,2012,LOB,218.943257
730,1,no_oil,catch,2012,CMB,44309.712647
730,1,no_oil,catch,2012,OYS,163195.587636
730,1,no_oil,catch,2012,BIV,128508.636951
730,1,no_oil,catch,2012,SES,0
730,1,no_oil,catch,2012,SQU,10111.946884
1095,1,no_oil,catch,2013,RGR,2824.919361
1095,1,no_oil,catch,2013,SCM,17.916961
1095,1,no_oil,catch,2013,SSR,255.196873
1095,1,no_oil,catch,2013,DSR,4458.943288
1095,1,no_oil,catch,2013,RSN,4129.837967
1095,1,no_oil,catch,2013,VSN,27.19037
1095,1,no_oil,catch,2013,LUT,56074.854408
1095,1,no_oil,catch,2013,BIO,3.349903
1095,1,no_oil,catch,2013,LRF,23.973607
1095,1,no_oil,catch,2013,SRF,906.149466
1095,1,no_oil,catch,2013,BDR,421.629628
1095,1,no_oil,catch,2013,RDR,1229.937286
1095,1,no_oil,catch,2013,SEA,20010.818128
1095,1,no_oil,catch,2013,SCI,558.73598
1095,1,no_oil,catch,2013,LDY,726.322712
1095,1,no_oil,catch,2013,MUL,19673.895031
1095,1,no_oil,catch,2013,POM,1202.848652
1095,1,no_oil,catch,2013,SHP,5646.907536
1095,1,no_oil,catch,2013,SNK,790.879674
1095,1,no_oil,catch,2013,FLT,648.49202
1095,1,no_oil,catch,2013,ODF,11958.950602
1095,1,no_oil,catch,2013,SDF,36.718994
1095,1,no_oil,catch,2013,YTN,157.823965
1095,1,no_oil,catch,2013,BTN,26.251187
1095,1,no_oil,catch,2013,LTN,328.55725
1095,1,no_oil,catch,2013,OTN,0
1095,1,no_oil,catch,2013,SWD,431.409286
1095,1,no_oil,catch,2013,WMR,115.495147
1095,1,no_oil,catch,2013,BMR,391.578764
1095,1,no_oil,catch,2013,BIL,344.553917
1095,1,no_oil,catch,2013,AMB,186.488257
1095,1,no_oil,catch,2013,JCK,505.075807
1095,1,no_oil,catch,2013,KMK,2487.521497
1095,1,no_oil,catch,2013,SMK,2888.534934
1095,1,no_oil,catch,2013,SAR,4398.436402
1095,1,no_oil,catch,2013,LPL,30778.676676
1095,1,no_oil,catch,2013,DWF,0
1095,1,no_oil,catch,2013,MEN,651078.314197
1095,1,no_oil,catch,2013,PIN,386.975093
1095,1,no_oil,catch,2013,MPL,232.877728
1095,1,no_oil,catch,2013,SPL,1050.087025
1095,1,no_oil,catch,2013,TIP,530.177148
1095,1,no_oil,catch,2013,BEN,47102.16744
1095,1,no_oil,catch,2013,LGS,13153.832135
1095,1,no_oil,catch,2013,FIL,0
1095,1,no_oil,catch,2013,SMS,379.195042
1095,1,no_oil,catch,2013,RAY,1336.73257
1095,1,no_oil,catch,2013,BSH,67151.472156
1095,1,no_oil,catch,2013,WSH,86595.59266
1095,1,no_oil,catch,2013,PSH,8390.974234
1095,1,no_oil,catch,2013,OSH,229.022366
1095,1,no_oil,catch,2013,DBR,0
1095,1,no_oil,catch,2013,SBR,0
1095,1,no_oil,catch,2013,MAN,0
1095,1,no_oil,catch,2013,MYS,0
1095,1,no_oil,catch,2013,DOL,0
1095,1,no_oil,catch,2013,DDO,0
1095,1,no_oil,catch,2013,LOG,0
1095,1,no_oil,catch,2013,KMP,0
1095,1,no_oil,catch,2013,TUR,0
1095,1,no_oil,catch,2013,BCR,12098.707126
1095,1,no_oil,catch,2013,SCR,1666.594615
1095,1,no_oil,catch,2013,LOB,212.412711
1095,1,no_oil,catch,2013,CMB,9676.653415
1095,1,no_oil,catch,2013,OYS,157084.770628
1095,1,no_oil,catch,2013,BIV,128367.284977
1095,1,no_oil,catch,2013,SES,0
1095,1,no_oil,catch,2013,SQU,9153.296482
1460,1,no_oil,catch,2014,RGR,2758.272302
1460,1,no_oil,catch,2014,SCM,22.994306
1460,1,no_oil,catch,2014,SSR,303.912868
1460,1,no_oil,catch,2014,DSR,6186.921975
1460,1,no_oil,catch,2014,RSN,3643.541559
1460,1,no_oil,catch,2014,VSN,25.351679
1460,1,no_oil,catch,2014,LUT,81480.721643
1460,1,no_oil,catch,2014,BIO,4.065268
1460,1,no_oil,catch,2014,LRF,34.358338
1460,1,no_oil,catch,2014,SRF,1421.267667
1460,1,no_oil,catch,2014,BDR,498.969067
1460,1,no_oil,catch,2014,RDR,1209.339925
1460,1,no_oil,catch,2014,SEA,25363.010955
1460,1,no_oil,catch,2014,SCI,953.823703
1460,1,no_oil,catch,2014,LDY,791.687586
1460,1,no_oil,catch,2014,MUL,29238.589338
1460,1,no_oil,catch,2014,POM,1497.94724
1460,1,no_oil,catch,2014,SHP,6948.611604
1460,1,no_oil,catch,2014,SNK,1136.736758
1460,1,no_oil,catch,2014,FLT,1006.492375
1460,1,no_oil,catch,2014,ODF,15212.184215
1460,1,no_oil,catch,2014,SDF,62.375987
1460,1,no_oil,catch,2014,YTN,193.324407
1460,1,no_oil,catch,2014,BTN,24.737895
1460,1,no_oil,catch,2014,LTN,358.721698
1460,1,no_oil,catch,2014,OTN,0
1460,1,no_oil,catch,2014,SWD,435.093369
1460,1,no_oil,catch,2014,WMR,104.897998
1460,1,no_oil,catch,2014,BMR,277.6458
1460,1,no_oil,catch,2014,BIL,232.981643
1460,1,no_oil,catch,2014,AMB,185.635834
1460,1,no_oil,catch,2014,JCK,729.188344
1460,1,no_oil,catch,2014,KMK,2097.633945
1460,1,no_oil,catch,2014,SMK,2864.77217
1460,1,no_oil,catch,2014,SAR,4647.794797
1460,1,no_oil,catch,2014,LPL,39717.0145
1460,1,no_oil,catch,2014,DWF,0
1460,1,no_oil,catch,2014,MEN,350446.449294
1460,1,no_oil,catch,2014,PIN,583.266947
1460,1,no_oil,catch,2014,MPL,358.958585
1460,1,no_oil,catch,2014,SPL,1525.795023
1460,1,no_oil,catch,2014,TIP,918.258704
1460,1,no_oil,catch,2014,BEN,51703.412192
1460,1,no_oil,catch,2014,LGS,9386.865586
1460,1,no_oil,catch,2014,FIL,0
1460,1,no_oil,catch,2014,SMS,416.258039
1460,1,no_oil,catch,2014,RAY,1775.775928
1460,1,no_oil,catch,2014,BSH,62327.867094
1460,1,no_oil,catch,2014,WSH,149920.704676
1460,1,no_oil,catch,2014,PSH,15357.497441
1460,1,no_oil,catch,2014,OSH,224.737367
1460,1,no_oil,catch,2014,DBR,0
1460,1,no_oil,catch,2014,SBR,0
1460,1,no_oil,catch,2014,MAN,0
1460,1,no_oil,catch,2014,MYS,0
1460,1,no_oil,catch,2014,DOL,0
1460,1,no_oil,catch,2014,DDO,0
1460,1,no_oil,catch,2014,LOG,0
1460,1,no_oil,catch,2014,KMP,0
1460,1,no_oil,catch,2014,TUR,0
1460,1,no_oil,catch,2014,BCR,11105.563288
1460,1,no_oil,catch,2014,SCR,1649.162567
1460,1,no_oil,catch,2014,LOB,207.852951
1460,1,no_oil,catch,2014,CMB,4792.333388
1460,1,no_oil,catch,2014,OYS,151757.373571
1460,1,no_oil,catch,2014,BIV,128176.42039
1460,1,no_oil,catch,2014,SES,0
1460,1,no_oil,catch,2014,SQU,8312.042057
1825,1,no_oil,catch,2015,RGR,3006.568234
1825,1,no_oil,catch,2015,SCM,28.039983
1825,1,no_oil,catch,2015,SSR,362.714815
1825,1,no_oil,catch,2015,DSR,6408.241461
1825,1,no_oil,catch,2015,RSN,3227.482816
1825,1,no_oil,catch,2015,VSN,24.036427
1825,1,no_oil,catch,2015,LUT,58109.975445
1825,1,no_oil,catch,2015,BIO,4.665956
1825,1,no_oil,catch,2015,LRF,47.083392
1825,1,no_oil,catch,2015,SRF,2125.297564
1825,1,no_oil,catch,2015,BDR,542.610427
1825,1,no_oil,catch,2015,RDR,1173.765812
1825,1,no_oil,catch,2015,SEA,25722.360539
1825,1,no_oil,catch,2015,SCI,1341.484658
1825,1,no_oil,catch,2015,LDY,831.698428
1825,1,no_oil,catch,2015,MUL,35118.757226
1825,1,no_oil,catch,2015,POM,1702.103151
1825,1,no_oil,catch,2015,SHP,8021.269436
1825,1,no_oil,catch,2015,SNK,1424.335886
1825,1,no_oil,catch,2015,FLT,1340.824168
1825,1,no_oil,catch,2015,ODF,16997.472055
1825,1,no_oil,catch,2015,SDF,49.120585
1825,1,no_oil,catch,2015,YTN,211.176353
1825,1,no_oil,catch,2015,BTN,23.295833
1825,1,no_oil,catch,2015,LTN,376.809409
1825,1,no_oil,catch,2015,OTN,0
1825,1,no_oil,catch,2015,SWD,403.321196
1825,1,no_oil,catch,2015,WMR,91.196878
1825,1,no_oil,catch,2015,BMR,193.39353
1825,1,no_oil,catch,2015,BIL,290.721277
1825,1,no_oil,catch,2015,AMB,187.444955
1825,1,no_oil,catch,2015,JCK,1052.71023
1825,1,no_oil,catch,2015,KMK,1766.956708
1825,1,no_oil,catch,2015,SMK,2845.656193
1825,1,no_oil,catch,2015,SAR,4273.847789
1825,1,no_oil,catch,2015,LPL,43323.388015
1825,1,no_oil,catch,2015,DWF,0
1825,1,no_oil,catch,2015,MEN,350697.736887
1825,1,no_oil,catch,2015,PIN,608.90584
1825,1,no_oil,catch,2015,MPL,549.471429
1825,1,no_oil,catch,2015,SPL,2221.696818
1825,1,no_oil,catch,2015,TIP,1208.623775
1825,1,no_oil,catch,2015,BEN,56404.567322
1825,1,no_oil,catch,2015,LGS,8167.81476
1825,1,no_oil,catch,2015,FIL,0
1825,1,no_oil,catch,2015,SMS,452.432196
1825,1,no_oil,catch,2015,RAY,2100.590936
1825,1,no_oil,catch,2015,BSH,55767.501358
1825,1,no_oil,catch,2015,WSH,140278.022983
1825,1,no_oil,catch,2015,PSH,11265.13505
1825,1,no_oil,catch,2015,OSH,205.973129
1825,1,no_oil,catch,2015,DBR,0
1825,1,no_oil,catch,2015,SBR,0
1825,1,no_oil,catch,2015,MAN,0
1825,1,no_oil,catch,2015,MYS,0
1825,1,no_oil,catch,2015,DOL,0
1825,1,no_oil,catch,2015,DDO,0
1825,1,no_oil,catch,2015,LOG,0
1825,1,no_oil,catch,2015,KMP,0
1825,1,no_oil,catch,2015,TUR,0
1825,1,no_oil,catch,2015,BCR,10151.218043
1825,1,no_oil,catch,2015,SCR,1630.155306
1825,1,no_oil,catch,2015,LOB,203.838
1825,1,no_oil,catch,2015,CMB,3900.305996
1825,1,no_oil,catch,2015,OYS,147328.142587
1825,1,no_oil,catch,2015,BIV,128022.843791
1825,1,no_oil,catch,2015,SES,0
1825,1,no_oil,catch,2015,SQU,7575.570487
2190,1,no_oil,catch,2016,RGR,3275.036516
2190,1,no_oil,catch,2016,SCM,34.393909
2190,1,no_oil,catch,2016,SSR,433.355775
2190,1,no_oil,catch,2016,DSR,6264.01587
2190,1,no_oil,catch,2016,RSN,2911.468887
2190,1,no_oil,catch,2016,VSN,23.948839
2190,1,no_oil,catch,2016,LUT,54775.426802
2190,1,no_oil,catch,2016,BIO,5.090459
2190,1,no_oil,catch,2016,LRF,60.053366
2190,1,no_oil,catch,2016,SRF,2810.211707
2190,1,no_oil,catch,2016,BDR,566.666067
2190,1,no_oil,catch,2016,RDR,1141.716007
2190,1,no_oil,catch,2016,SEA,24900.174633
2190,1,no_oil,catch,2016,SCI,1524.92271
2190,1,no_oil,catch,2016,LDY,855.102996
2190,1,no_oil,catch,2016,MUL,34115.039092
2190,1,no_oil,catch,2016,POM,1848.492065
2190,1,no_oil,catch,2016,SHP,8794.681598
2190,1,no_oil,catch,2016,SNK,1536.612029
2190,1,no_oil,catch,2016,FLT,1583.706768
2190,1,no_oil,catch,2016,ODF,17835.4382
2190,1,no_oil,catch,2016,SDF,28.834304
2190,1,no_oil,catch,2016,YTN,232.575359
2190,1,no_oil,catch,2016,BTN,21.929582
2190,1,no_oil,catch,2016,LTN,395.330557
2190,1,no_oil,catch,2016,OTN,0
2190,1,no_oil,catch,2016,SWD,370.833766
2190,1,no_oil,catch,2016,WMR,80.061831
2190,1,no_oil,catch,2016,BMR,124.064418
2190,1,no_oil,catch,2016,BIL,242.688403
2190,1,no_oil,catch,2016,AMB,196.968149
2190,1,no_oil,catch,2016,JCK,1300.675004
2190,1,no_oil,catch,2016,KMK,1511.799036
2190,1,no_oil,catch,2016,SMK,2634.333349
2190,1,no_oil,catch,2016,SAR,3701.086083
2190,1,no_oil,catch,2016,LPL,45088.624727
2190,1,no_oil,catch,2016,DWF,0
2190,1,no_oil,catch,2016,MEN,384351.329639
2190,1,no_oil,catch,2016,PIN,813.723016
2190,1,no_oil,catch,2016,MPL,730.230688
2190,1,no_oil,catch,2016,SPL,2701.659392
2190,1,no_oil,catch,2016,TIP,1032.600711
2190,1,no_oil,catch,2016,BEN,61317.633986
2190,1,no_oil,catch,2016,LGS,7421.952613
2190,1,no_oil,catch,2016,FIL,0
2190,1,no_oil,catch,2016,SMS,487.611043
2190,1,no_oil,catch,2016,RAY,2331.207877
2190,1,no_oil,catch,2016,BSH,54981.470261
2190,1,no_oil,catch,2016,WSH,144374.371569
2190,1,no_oil,catch,2016,PSH,11803.212805
2190,1,no_oil,catch,2016,OSH,179.935365
2190,1,no_oil,catch,2016,DBR,0
2190,1,no_oil,catch,2016,SBR,0
2190,1,no_oil,catch,2016,MAN,0
2190,1,no_oil,catch,2016,MYS,0
2190,1,no_oil,catch,2016,DOL,0
2190,1,no_oil,catch,2016,DDO,0
2190,1,no_oil,catch,2016,LOG,0
2190,1,no_oil,catch,2016,KMP,0
2190,1,no_oil,catch,2016,TUR,0
2190,1,no_oil,catch,2016,BCR,9257.038436
2190,1,no_oil,catch,2016,SCR,1609.674851
2190,1,no_oil,catch,2016,LOB,200.167808
2190,1,no_oil,catch,2016,CMB,3562.402683
2190,1,no_oil,catch,2016,OYS,143516.496215
2190,1,no_oil,catch,2016,BIV,127858.458819
2190,1,no_oil,catch,2016,SES,0
2190,1,no_oil,catch,2016,SQU,6929.214896
2555,1,no_oil,catch,2017,RGR,3438.784868
2555,1,no_oil,catch,2017,SCM,40.60048
2555,1,no_oil,catch,2017,SSR,485.253044
2555,1,no_oil,catch,2017,DSR,6767.438548
2555,1,no_oil,catch,2017,RSN,2752.603965
2555,1,no_oil,catch,2017,VSN,23.948344
2555,1,no_oil,catch,2017,LUT,53279.44227
2555,1,no_oil,catch,2017,BIO,5.372988
2555,1,no_oil,catch,2017,LRF,72.111291
2555,1,no_oil,catch,2017,SRF,3224.615426
2555,1,no_oil,catch,2017,BDR,578.942975
2555,1,no_oil,catch,2017,RDR,1180.126137
2555,1,no_oil,catch,2017,SEA,23942.96724
2555,1,no_oil,catch,2017,SCI,1605.371852
2555,1,no_oil,catch,2017,LDY,863.564859
2555,1,no_oil,catch,2017,MUL,34722.830644
2555,1,no_oil,catch,2017,POM,1948.690237
2555,1,no_oil,catch,2017,SHP,9233.623809
2555,1,no_oil,catch,2017,SNK,1559.949955
2555,1,no_oil,catch,2017,FLT,1751.947353
2555,1,no_oil,catch,2017,ODF,18865.424666
2555,1,no_oil,catch,2017,SDF,18.177941
2555,1,no_oil,catch,2017,YTN,253.806918
2555,1,no_oil,catch,2017,BTN,20.64146
2555,1,no_oil,catch,2017,LTN,404.12172
2555,1,no_oil,catch,2017,OTN,0
2555,1,no_oil,catch,2017,SWD,328.201787
2555,1,no_oil,catch,2017,WMR,70.174066
2555,1,no_oil,catch,2017,BMR,79.198788
2555,1,no_oil,catch,2017,BIL,308.725945
2555,1,no_oil,catch,2017,AMB,205.584469
2555,1,no_oil,catch,2017,JCK,1466.115164
2555,1,no_oil,catch,2017,KMK,1309.812521
2555,1,no_oil,catch,2017,SMK,2516.149487
2555,1,no_oil,catch,2017,SAR,3024.418578
2555,1,no_oil,catch,2017,LPL,46202.040342
2555,1,no_oil,catch,2017,DWF,0
2555,1,no_oil,catch,2017,MEN,394441.259178
2555,1,no_oil,catch,2017,PIN,1027.523626
2555,1,no_oil,catch,2017,MPL,813.745003
2555,1,no_oil,catch,2017,SPL,2957.309726
2555,1,no_oil,catch,2017,TIP,2001.897284
2555,1,no_oil,catch,2017,BEN,65998.418547
2555,1,no_oil,catch,2017,LGS,6905.421611
2555,1,no_oil,catch,2017,FIL,0
2555,1,no_oil,catch,2017,SMS,520.057971
2555,1,no_oil,catch,2017,RAY,2500.033043
2555,1,no_oil,catch,2017,BSH,57225.211245
2555,1,no_oil,catch,2017,WSH,142503.455504
2555,1,no_oil,catch,2017,PSH,12617.911621
2555,1,no_oil,catch,2017,OSH,150.540774
2555,1,no_oil,catch,2017,DBR,0
2555,1,no_oil,catch,2017,SBR,0
2555,1,no_oil,catch,2017,MAN,0
2555,1,no_oil,catch,2017,MYS,0
2555,1,no_oil,catch,2017,DOL,0
2555,1,no_oil,catch,2017,DDO,0
2555,1,no_oil,catch,2017,LOG,0
2555,1,no_oil,catch,2017,KMP,0
2555,1,no_oil,catch,2017,TUR,0
2555,1,no_oil,catch,2017,BCR,8426.602434
2555,1,no_oil,catch,2017,SCR,1587.89426
2555,1,no_oil,catch,2017,LOB,196.688831
2555,1,no_oil,catch,2017,CMB,3313.884692
2555,1,no_oil,catch,2017,OYS,140340.352555
2555,1,no_oil,catch,2017,BIV,127696.389141
2555,1,no_oil,catch,2017,SES,0
2555,1,no_oil,catch,2017,SQU,6359.767925
2920,1,no_oil,catch,2018,RGR,3532.347243
2920,1,no_oil,catch,2018,SCM,45.594592
2920,1,no_oil,catch,2018,SSR,483.340137
2920,1,no_oil,catch,2018,DSR,7304.607411
2920,1,no_oil,catch,2018,RSN,2606.180456
2920,1,no_oil,catch,2018,VSN,23.994334
2920,1,no_oil,catch,2018,LUT,53099.025956
2920,1,no_oil,catch,2018,BIO,5.595972
2920,1,no_oil,catch,2018,LRF,82.211705
2920,1,no_oil,catch,2018,SRF,3488.536759
2920,1,no_oil,catch,2018,BDR,584.020126
2920,1,no_oil,catch,2018,RDR,1188.972046
2920,1,no_oil,catch,2018,SEA,23103.731305
2920,1,no_oil,catch,2018,SCI,1632.747551
2920,1,no_oil,catch,2018,LDY,861.369929
2920,1,no_oil,catch,2018,MUL,37446.945246
2920,1,no_oil,catch,2018,POM,2010.0638
2920,1,no_oil,catch,2018,SHP,9228.651861
2920,1,no_oil,catch,2018,SNK,1542.812986
2920,1,no_oil,catch,2018,FLT,1855.230569
2920,1,no_oil,catch,2018,ODF,19983.078322
2920,1,no_oil,catch,2018,SDF,12.830165
2920,1,no_oil,catch,2018,YTN,273.601275
2920,1,no_oil,catch,2018,BTN,19.428733
2920,1,no_oil,catch,2018,LTN,413.237957
2920,1,no_oil,catch,2018,OTN,0
2920,1,no_oil,catch,2018,SWD,291.835795
2920,1,no_oil,catch,2018,WMR,61.464773
2920,1,no_oil,catch,2018,BMR,53.273824
2920,1,no_oil,catch,2018,BIL,280.839897
2920,1,no_oil,catch,2018,AMB,210.785917
2920,1,no_oil,catch,2018,JCK,1628.072621
2920,1,no_oil,catch,2018,KMK,1143.561906
2920,1,no_oil,catch,2018,SMK,2440.279457
2920,1,no_oil,catch,2018,SAR,2298.714681
2920,1,no_oil,catch,2018,LPL,46887.297756
2920,1,no_oil,catch,2018,DWF,0
2920,1,no_oil,catch,2018,MEN,421524.338074
2920,1,no_oil,catch,2018,PIN,1209.97496
2920,1,no_oil,catch,2018,MPL,825.748504
2920,1,no_oil,catch,2018,SPL,3092.459535
2920,1,no_oil,catch,2018,TIP,2569.953377
2920,1,no_oil,catch,2018,BEN,70336.473389
2920,1,no_oil,catch,2018,LGS,6534.978309
2920,1,no_oil,catch,2018,FIL,0
2920,1,no_oil,catch,2018,SMS,550.106754
2920,1,no_oil,catch,2018,RAY,2617.643672
2920,1,no_oil,catch,2018,BSH,59798.08305
2920,1,no_oil,catch,2018,WSH,135856.019962
2920,1,no_oil,catch,2018,PSH,12523.767971
2920,1,no_oil,catch,2018,OSH,121.554494
2920,1,no_oil,catch,2018,DBR,0
2920,1,no_oil,catch,2018,SBR,0
2920,1,no_oil,catch,2018,MAN,0
2920,1,no_oil,catch,2018,MYS,0
2920,1,no_oil,catch,2018,DOL,0
2920,1,no_oil,catch,2018,DDO,0
2920,1,no_oil,catch,2018,LOG,0
2920,1,no_oil,catch,2018,KMP,0
2920,1,no_oil,catch,2018,TUR,0
2920,1,no_oil,catch,2018,BCR,7664.077893
2920,1,no_oil,catch,2018,SCR,1564.859202
2920,1,no_oil,catch,2018,LOB,193.324765
2920,1,no_oil,catch,2018,CMB,3090.883253
2920,1,no_oil,catch,2018,OYS,137559.977586
2920,1,no_oil,catch,2018,BIV,127508.380656
2920,1,no_oil,catch,2018,SES,0
2920,1,no_oil,catch,2018,SQU,5855.67552
3285,1,no_oil,catch,2019,RGR,3561.187563
3285,1,no_oil,catch,2019,SCM,49.955644
3285,1,no_oil,catch,2019,SSR,478.432621
3285,1,no_oil,catch,2019,DSR,7606.63202
3285,1,no_oil,catch,2019,RSN,2463.828319
3285,1,no_oil,catch,2019,VSN,24.038249
3285,1,no_oil,catch,2019,LUT,53013.625238
3285,1,no_oil,catch,2019,BIO,5.812856
3285,1,no_oil,catch,2019,LRF,89.255902
3285,1,no_oil,catch,2019,SRF,3493.483807
3285,1,no_oil,catch,2019,BDR,584.51041
3285,1,no_oil,catch,2019,RDR,1178.639697
3285,1,no_oil,catch,2019,SEA,22339.907776
3285,1,no_oil,catch,2019,SCI,1627.953415
3285,1,no_oil,catch,2019,LDY,851.788837
3285,1,no_oil,catch,2019,MUL,40909.093476
3285,1,no_oil,catch,2019,POM,2036.048696
3285,1,no_oil,catch,2019,SHP,8620.557226
3285,1,no_oil,catch,2019,SNK,1520.118373
3285,1,no_oil,catch,2019,FLT,1903.669918
3285,1,no_oil,catch,2019,ODF,20933.844372
