time,simulation,scenario,variable,year,fg_atlantis,value_mt
365,1,oil_all,catch,2011,SCR,1698.828988
365,1,oil_all,catch,2011,LOB,234.217671
365,1,oil_all,catch,2011,CMB,233469.17048
365,1,oil_all,catch,2011,OYS,171129.142543
365,1,oil_all,catch,2011,BIV,128658.687506
365,1,oil_all,catch,2011,SES,0
365,1,oil_all,catch,2011,SQU,11306.358432
730,1,oil_all,catch,2012,RGR,2435.937559
730,1,oil_all,catch,2012,SCM,10.096257
730,1,oil_all,catch,2012,SSR,142.273919
730,1,oil_all,catch,2012,DSR,942.131643
730,1,oil_all,catch,2012,RSN,3621.96349
730,1,oil_all,catch,2012,VSN,22.764706
730,1,oil_all,catch,2012,LUT,21755.936761
730,1,oil_all,catch,2012,BIO,0.894327
730,1,oil_all,catch,2012,LRF,9.165296
730,1,oil_all,catch,2012,SRF,203.136383
730,1,oil_all,catch,2012,BDR,122.392173
730,1,oil_all,catch,2012,RDR,917.526623
730,1,oil_all,catch,2012,SEA,9219.832027
730,1,oil_all,catch,2012,SCI,173.018441
730,1,oil_all,catch,2012,LDY,339.850014
730,1,oil_all,catch,2012,MUL,5082.621305
730,1,oil_all,catch,2012,POM,398.512486
730,1,oil_all,catch,2012,SHP,2573.848505
730,1,oil_all,catch,2012,SNK,343.259086
730,1,oil_all,catch,2012,FLT,198.960798
730,1,oil_all,catch,2012,ODF,4574.227495
730,1,oil_all,catch,2012,SDF,2.557136
730,1,oil_all,catch,2012,YTN,19.417451
730,1,oil_all,catch,2012,BTN,1.688159
730,1,oil_all,catch,2012,LTN,18.524267
730,1,oil_all,catch,2012,OTN,0
730,1,oil_all,catch,2012,SWD,0.573308
730,1,oil_all,catch,2012,WMR,27.919848
730,1,oil_all,catch,2012,BMR,221.714475
730,1,oil_all,catch,2012,BIL,95.842325
730,1,oil_all,catch,2012,AMB,152.156806
730,1,oil_all,catch,2012,JCK,254.949404
730,1,oil_all,catch,2012,KMK,2561.46711
730,1,oil_all,catch,2012,SMK,2022.151827
730,1,oil_all,catch,2012,SAR,2489.78691
730,1,oil_all,catch,2012,LPL,3057.846735
730,1,oil_all,catch,2012,DWF,0
730,1,oil_all,catch,2012,MEN,288381.250489
730,1,oil_all,catch,2012,PIN,221.718774
730,1,oil_all,catch,2012,MPL,44.479806
730,1,oil_all,catch,2012,SPL,93.757248
730,1,oil_all,catch,2012,TIP,231.765816
730,1,oil_all,catch,2012,BEN,14083.368421
730,1,oil_all,catch,2012,LGS,42062.785566
730,1,oil_all,catch,2012,FIL,0
730,1,oil_all,catch,2012,SMS,281.595746
730,1,oil_all,catch,2012,RAY,357.094482
730,1,oil_all,catch,2012,BSH,82298.269755
730,1,oil_all,catch,2012,WSH,39239.802232
730,1,oil_all,catch,2012,PSH,4395.509031
730,1,oil_all,catch,2012,OSH,234.10103
730,1,oil_all,catch,2012,DBR,0
730,1,oil_all,catch,2012,SBR,0
730,1,oil_all,catch,2012,MAN,0
730,1,oil_all,catch,2012,MYS,0
730,1,oil_all,catch,2012,DOL,0
730,1,oil_all,catch,2012,DDO,0
730,1,oil_all,catch,2012,LOG,0
730,1,oil_all,catch,2012,KMP,0
730,1,oil_all,catch,2012,TUR,0
730,1,oil_all,catch,2012,BCR,13273.012518
730,1,oil_all,catch,2012,SCR,1686.827667
730,1,oil_all,catch,2012,LOB,226.185639
730,1,oil_all,catch,2012,CMB,44885.53119
730,1,oil_all,catch,2012,OYS,163259.904358
730,1,oil_all,catch,2012,BIV,128548.967167
730,1,oil_all,catch,2012,SES,0
730,1,oil_all,catch,2012,SQU,10171.843776
1095,1,oil_all,catch,2013,RGR,2162.46559
1095,1,oil_all,catch,2013,SCM,13.134142
1095,1,oil_all,catch,2013,SSR,155.134246
1095,1,oil_all,catch,2013,DSR,1435.514475
1095,1,oil_all,catch,2013,RSN,3383.829891
1095,1,oil_all,catch,2013,VSN,19.766101
1095,1,oil_all,catch,2013,LUT,36889.117012
1095,1,oil_all,catch,2013,BIO,1.185643
1095,1,oil_all,catch,2013,LRF,14.924579
1095,1,oil_all,catch,2013,SRF,349.717181
1095,1,oil_all,catch,2013,BDR,137.534249
1095,1,oil_all,catch,2013,RDR,915.320004
1095,1,oil_all,catch,2013,SEA,13424.116615
1095,1,oil_all,catch,2013,SCI,310.492326
1095,1,oil_all,catch,2013,LDY,463.097215
1095,1,oil_all,catch,2013,MUL,5970.883698
1095,1,oil_all,catch,2013,POM,505.442142
1095,1,oil_all,catch,2013,SHP,3269.089898
1095,1,oil_all,catch,2013,SNK,530.614027
1095,1,oil_all,catch,2013,FLT,272.204071
1095,1,oil_all,catch,2013,ODF,4583.26579
1095,1,oil_all,catch,2013,SDF,5.511459
1095,1,oil_all,catch,2013,YTN,32.698098
1095,1,oil_all,catch,2013,BTN,2.080042
1095,1,oil_all,catch,2013,LTN,32.776646
1095,1,oil_all,catch,2013,OTN,0
1095,1,oil_all,catch,2013,SWD,1.206911
1095,1,oil_all,catch,2013,WMR,28.149889
1095,1,oil_all,catch,2013,BMR,97.386575
1095,1,oil_all,catch,2013,BIL,108.879118
1095,1,oil_all,catch,2013,AMB,145.746893
1095,1,oil_all,catch,2013,JCK,302.184481
1095,1,oil_all,catch,2013,KMK,2169.035896
1095,1,oil_all,catch,2013,SMK,1221.86307
1095,1,oil_all,catch,2013,SAR,3293.421271
1095,1,oil_all,catch,2013,LPL,6027.533555
1095,1,oil_all,catch,2013,DWF,0
1095,1,oil_all,catch,2013,MEN,404301.10124
1095,1,oil_all,catch,2013,PIN,352.547984
1095,1,oil_all,catch,2013,MPL,88.142757
1095,1,oil_all,catch,2013,SPL,197.025982
1095,1,oil_all,catch,2013,TIP,427.454855
1095,1,oil_all,catch,2013,BEN,15385.925909
1095,1,oil_all,catch,2013,LGS,12615.706307
1095,1,oil_all,catch,2013,FIL,0
1095,1,oil_all,catch,2013,SMS,302.453659
1095,1,oil_all,catch,2013,RAY,443.548988
1095,1,oil_all,catch,2013,BSH,62701.733808
1095,1,oil_all,catch,2013,WSH,85660.322088
1095,1,oil_all,catch,2013,PSH,8307.735886
1095,1,oil_all,catch,2013,OSH,240.294694
1095,1,oil_all,catch,2013,DBR,0
1095,1,oil_all,catch,2013,SBR,0
1095,1,oil_all,catch,2013,MAN,0
1095,1,oil_all,catch,2013,MYS,0
1095,1,oil_all,catch,2013,DOL,0
1095,1,oil_all,catch,2013,DDO,0
1095,1,oil_all,catch,2013,LOG,0
1095,1,oil_all,catch,2013,KMP,0
1095,1,oil_all,catch,2013,TUR,0
1095,1,oil_all,catch,2013,BCR,12370.819113
1095,1,oil_all,catch,2013,SCR,1675.283568
1095,1,oil_all,catch,2013,LOB,219.183917
1095,1,oil_all,catch,2013,CMB,9770.457283
1095,1,oil_all,catch,2013,OYS,156857.131689
1095,1,oil_all,catch,2013,BIV,128400.58378
1095,1,oil_all,catch,2013,SES,0
1095,1,oil_all,catch,2013,SQU,9243.818886
1460,1,oil_all,catch,2014,RGR,1991.752343
1460,1,oil_all,catch,2014,SCM,16.449237
1460,1,oil_all,catch,2014,SSR,187.170372
1460,1,oil_all,catch,2014,DSR,2176.964677
1460,1,oil_all,catch,2014,RSN,2901.153773
1460,1,oil_all,catch,2014,VSN,17.251078
1460,1,oil_all,catch,2014,LUT,56137.814957
1460,1,oil_all,catch,2014,BIO,1.408789
1460,1,oil_all,catch,2014,LRF,21.818851
1460,1,oil_all,catch,2014,SRF,539.190816
1460,1,oil_all,catch,2014,BDR,159.938767
1460,1,oil_all,catch,2014,RDR,896.594499
1460,1,oil_all,catch,2014,SEA,19030.140546
1460,1,oil_all,catch,2014,SCI,534.818636
1460,1,oil_all,catch,2014,LDY,601.331288
1460,1,oil_all,catch,2014,MUL,7797.082198
1460,1,oil_all,catch,2014,POM,723.804135
1460,1,oil_all,catch,2014,SHP,4022.401295
1460,1,oil_all,catch,2014,SNK,794.354612
1460,1,oil_all,catch,2014,FLT,353.98125
1460,1,oil_all,catch,2014,ODF,5209.489494
1460,1,oil_all,catch,2014,SDF,11.012141
1460,1,oil_all,catch,2014,YTN,46.71631
1460,1,oil_all,catch,2014,BTN,2.385721
1460,1,oil_all,catch,2014,LTN,49.199483
1460,1,oil_all,catch,2014,OTN,0
1460,1,oil_all,catch,2014,SWD,2.270555
1460,1,oil_all,catch,2014,WMR,31.677015
1460,1,oil_all,catch,2014,BMR,78.190946
1460,1,oil_all,catch,2014,BIL,69.835362
1460,1,oil_all,catch,2014,AMB,141.366812
1460,1,oil_all,catch,2014,JCK,403.590872
1460,1,oil_all,catch,2014,KMK,1790.762475
1460,1,oil_all,catch,2014,SMK,1058.883968
1460,1,oil_all,catch,2014,SAR,3583.759114
1460,1,oil_all,catch,2014,LPL,13366.245233
1460,1,oil_all,catch,2014,DWF,0
1460,1,oil_all,catch,2014,MEN,381041.481353
1460,1,oil_all,catch,2014,PIN,549.82085
1460,1,oil_all,catch,2014,MPL,161.545345
1460,1,oil_all,catch,2014,SPL,354.16013
1460,1,oil_all,catch,2014,TIP,764.921247
1460,1,oil_all,catch,2014,BEN,17104.301889
1460,1,oil_all,catch,2014,LGS,8828.823646
1460,1,oil_all,catch,2014,FIL,0
1460,1,oil_all,catch,2014,SMS,326.106115
1460,1,oil_all,catch,2014,RAY,664.821182
1460,1,oil_all,catch,2014,BSH,54114.67077
1460,1,oil_all,catch,2014,WSH,150876.746936
1460,1,oil_all,catch,2014,PSH,15256.672738
1460,1,oil_all,catch,2014,OSH,245.581587
1460,1,oil_all,catch,2014,DBR,0
1460,1,oil_all,catch,2014,SBR,0
1460,1,oil_all,catch,2014,MAN,0
1460,1,oil_all,catch,2014,MYS,0
1460,1,oil_all,catch,2014,DOL,0
1460,1,oil_all,catch,2014,DDO,0
1460,1,oil_all,catch,2014,LOG,0
1460,1,oil_all,catch,2014,KMP,0
1460,1,oil_all,catch,2014,TUR,0
1460,1,oil_all,catch,2014,BCR,11486.564084
1460,1,oil_all,catch,2014,SCR,1662.546998
1460,1,oil_all,catch,2014,LOB,214.375607
1460,1,oil_all,catch,2014,CMB,4806.664418
1460,1,oil_all,catch,2014,OYS,151727.34953
1460,1,oil_all,catch,2014,BIV,128279.395807
1460,1,oil_all,catch,2014,SES,0
1460,1,oil_all,catch,2014,SQU,8422.548423
1825,1,oil_all,catch,2015,RGR,2048.423324
1825,1,oil_all,catch,2015,SCM,19.737918
1825,1,oil_all,catch,2015,SSR,230.130249
1825,1,oil_all,catch,2015,DSR,2602.630773
1825,1,oil_all,catch,2015,RSN,2500.778515
1825,1,oil_all,catch,2015,VSN,16.053885
1825,1,oil_all,catch,2015,LUT,47651.529112
1825,1,oil_all,catch,2015,BIO,1.625858
1825,1,oil_all,catch,2015,LRF,31.228641
1825,1,oil_all,catch,2015,SRF,791.992772
1825,1,oil_all,catch,2015,BDR,304.356532
1825,1,oil_all,catch,2015,RDR,872.182485
1825,1,oil_all,catch,2015,SEA,22814.735734
1825,1,oil_all,catch,2015,SCI,881.209251
1825,1,oil_all,catch,2015,LDY,705.134295
1825,1,oil_all,catch,2015,MUL,10252.157347
1825,1,oil_all,catch,2015,POM,1084.602282
1825,1,oil_all,catch,2015,SHP,5119.417316
1825,1,oil_all,catch,2015,SNK,1096.258081
1825,1,oil_all,catch,2015,FLT,438.544248
1825,1,oil_all,catch,2015,ODF,6363.575388
1825,1,oil_all,catch,2015,SDF,14.707916
1825,1,oil_all,catch,2015,YTN,52.334682
1825,1,oil_all,catch,2015,BTN,2.616026
1825,1,oil_all,catch,2015,LTN,64.797157
1825,1,oil_all,catch,2015,OTN,0
1825,1,oil_all,catch,2015,SWD,2.64728
1825,1,oil_all,catch,2015,WMR,28.716606
1825,1,oil_all,catch,2015,BMR,57.371448
1825,1,oil_all,catch,2015,BIL,80.412239
1825,1,oil_all,catch,2015,AMB,141.560522
1825,1,oil_all,catch,2015,JCK,566.266451
1825,1,oil_all,catch,2015,KMK,1485.254219
1825,1,oil_all,catch,2015,SMK,1420.917919
1825,1,oil_all,catch,2015,SAR,3475.798689
1825,1,oil_all,catch,2015,LPL,24143.599999
1825,1,oil_all,catch,2015,DWF,0
1825,1,oil_all,catch,2015,MEN,409374.109725
1825,1,oil_all,catch,2015,PIN,586.023768
1825,1,oil_all,catch,2015,MPL,272.605976
1825,1,oil_all,catch,2015,SPL,581.138428
1825,1,oil_all,catch,2015,TIP,1026.923539
1825,1,oil_all,catch,2015,BEN,19811.657474
1825,1,oil_all,catch,2015,LGS,7592.6795
1825,1,oil_all,catch,2015,FIL,0
1825,1,oil_all,catch,2015,SMS,347.978354
1825,1,oil_all,catch,2015,RAY,1212.536479
1825,1,oil_all,catch,2015,BSH,52117.148839
1825,1,oil_all,catch,2015,WSH,143637.506144
1825,1,oil_all,catch,2015,PSH,11333.483921
1825,1,oil_all,catch,2015,OSH,241.609469
1825,1,oil_all,catch,2015,DBR,0
1825,1,oil_all,catch,2015,SBR,0
1825,1,oil_all,catch,2015,MAN,0
1825,1,oil_all,catch,2015,MYS,0
1825,1,oil_all,catch,2015,DOL,0
1825,1,oil_all,catch,2015,DDO,0
1825,1,oil_all,catch,2015,LOG,0
1825,1,oil_all,catch,2015,KMP,0
1825,1,oil_all,catch,2015,TUR,0
1825,1,oil_all,catch,2015,BCR,10622.609597
1825,1,oil_all,catch,2015,SCR,1648.295499
1825,1,oil_all,catch,2015,LOB,210.353605
1825,1,oil_all,catch,2015,CMB,3904.808094
1825,1,oil_all,catch,2015,OYS,147530.396976
1825,1,oil_all,catch,2015,BIV,128129.831695
1825,1,oil_all,catch,2015,SES,0
1825,1,oil_all,catch,2015,SQU,7697.560146
2190,1,oil_all,catch,2016,RGR,2163.882721
2190,1,oil_all,catch,2016,SCM,23.856913
2190,1,oil_all,catch,2016,SSR,279.980527
2190,1,oil_all,catch,2016,DSR,2472.196043
2190,1,oil_all,catch,2016,RSN,2183.898485
2190,1,oil_all,catch,2016,VSN,17.687423
2190,1,oil_all,catch,2016,LUT,57950.009942
2190,1,oil_all,catch,2016,BIO,1.89699
2190,1,oil_all,catch,2016,LRF,43.55079
2190,1,oil_all,catch,2016,SRF,1129.931147
2190,1,oil_all,catch,2016,BDR,436.742211
2190,1,oil_all,catch,2016,RDR,852.589513
2190,1,oil_all,catch,2016,SEA,24170.285449
2190,1,oil_all,catch,2016,SCI,1273.455074
2190,1,oil_all,catch,2016,LDY,777.476187
2190,1,oil_all,catch,2016,MUL,12449.587598
2190,1,oil_all,catch,2016,POM,1397.209263
2190,1,oil_all,catch,2016,SHP,6188.520093
2190,1,oil_all,catch,2016,SNK,1404.74597
2190,1,oil_all,catch,2016,FLT,740.636983
2190,1,oil_all,catch,2016,ODF,7660.529395
2190,1,oil_all,catch,2016,SDF,11.177503
2190,1,oil_all,catch,2016,YTN,60.551509
2190,1,oil_all,catch,2016,BTN,2.785261
2190,1,oil_all,catch,2016,LTN,83.116866
2190,1,oil_all,catch,2016,OTN,0
2190,1,oil_all,catch,2016,SWD,3.060024
2190,1,oil_all,catch,2016,WMR,26.312816
2190,1,oil_all,catch,2016,BMR,38.193663
2190,1,oil_all,catch,2016,BIL,68.512299
2190,1,oil_all,catch,2016,AMB,151.087523
2190,1,oil_all,catch,2016,JCK,778.664084
2190,1,oil_all,catch,2016,KMK,1273.635105
2190,1,oil_all,catch,2016,SMK,2152.804378
2190,1,oil_all,catch,2016,SAR,3106.149654
2190,1,oil_all,catch,2016,LPL,30617.105193
2190,1,oil_all,catch,2016,DWF,0
2190,1,oil_all,catch,2016,MEN,396944.578547
2190,1,oil_all,catch,2016,PIN,823.183129
2190,1,oil_all,catch,2016,MPL,428.839487
2190,1,oil_all,catch,2016,SPL,861.168553
2190,1,oil_all,catch,2016,TIP,928.409381
2190,1,oil_all,catch,2016,BEN,24906.1659
2190,1,oil_all,catch,2016,LGS,6851.036966
2190,1,oil_all,catch,2016,FIL,0
2190,1,oil_all,catch,2016,SMS,373.454604
2190,1,oil_all,catch,2016,RAY,1651.040245
2190,1,oil_all,catch,2016,BSH,55979.22453
2190,1,oil_all,catch,2016,WSH,148219.28367
2190,1,oil_all,catch,2016,PSH,11897.436075
2190,1,oil_all,catch,2016,OSH,227.415222
2190,1,oil_all,catch,2016,DBR,0
2190,1,oil_all,catch,2016,SBR,0
2190,1,oil_all,catch,2016,MAN,0
2190,1,oil_all,catch,2016,MYS,0
2190,1,oil_all,catch,2016,DOL,0
2190,1,oil_all,catch,2016,DDO,0
2190,1,oil_all,catch,2016,LOG,0
2190,1,oil_all,catch,2016,KMP,0
2190,1,oil_all,catch,2016,TUR,0
2190,1,oil_all,catch,2016,BCR,9787.263876
2190,1,oil_all,catch,2016,SCR,1632.369653
2190,1,oil_all,catch,2016,LOB,206.60341
2190,1,oil_all,catch,2016,CMB,3565.808883
2190,1,oil_all,catch,2016,OYS,143724.918891
2190,1,oil_all,catch,2016,BIV,127934.867523
2190,1,oil_all,catch,2016,SES,0
2190,1,oil_all,catch,2016,SQU,7054.449971
2555,1,oil_all,catch,2017,RGR,2235.125447
2555,1,oil_all,catch,2017,SCM,27.990132
2555,1,oil_all,catch,2017,SSR,349.001349
2555,1,oil_all,catch,2017,DSR,2529.725783
2555,1,oil_all,catch,2017,RSN,1967.041015
2555,1,oil_all,catch,2017,VSN,19.744441
2555,1,oil_all,catch,2017,LUT,56671.22501
2555,1,oil_all,catch,2017,BIO,2.141513
2555,1,oil_all,catch,2017,LRF,56.41553
2555,1,oil_all,catch,2017,SRF,1553.38168
2555,1,oil_all,catch,2017,BDR,509.375666
2555,1,oil_all,catch,2017,RDR,886.459135
2555,1,oil_all,catch,2017,SEA,24619.790654
2555,1,oil_all,catch,2017,SCI,1503.90827
2555,1,oil_all,catch,2017,LDY,824.806008
2555,1,oil_all,catch,2017,MUL,13611.31074
2555,1,oil_all,catch,2017,POM,1629.940013
2555,1,oil_all,catch,2017,SHP,6989.746027
2555,1,oil_all,catch,2017,SNK,1542.979203
2555,1,oil_all,catch,2017,FLT,1107.188424
2555,1,oil_all,catch,2017,ODF,8930.539265
2555,1,oil_all,catch,2017,SDF,23.468542
2555,1,oil_all,catch,2017,YTN,72.262888
2555,1,oil_all,catch,2017,BTN,2.903799
2555,1,oil_all,catch,2017,LTN,107.065966
2555,1,oil_all,catch,2017,OTN,0
2555,1,oil_all,catch,2017,SWD,6.06687
2555,1,oil_all,catch,2017,WMR,23.859605
2555,1,oil_all,catch,2017,BMR,25.160859
2555,1,oil_all,catch,2017,BIL,171.774706
2555,1,oil_all,catch,2017,AMB,157.534306
2555,1,oil_all,catch,2017,JCK,1001.77593
2555,1,oil_all,catch,2017,KMK,1113.040734
2555,1,oil_all,catch,2017,SMK,2352.587194
2555,1,oil_all,catch,2017,SAR,2599.371235
2555,1,oil_all,catch,2017,LPL,37654.987619
2555,1,oil_all,catch,2017,DWF,0
2555,1,oil_all,catch,2017,MEN,414922.502582
2555,1,oil_all,catch,2017,PIN,1073.763386
2555,1,oil_all,catch,2017,MPL,608.107181
2555,1,oil_all,catch,2017,SPL,1504.380715
2555,1,oil_all,catch,2017,TIP,1934.897701
2555,1,oil_all,catch,2017,BEN,31434.816687
2555,1,oil_all,catch,2017,LGS,6353.950368
2555,1,oil_all,catch,2017,FIL,0
2555,1,oil_all,catch,2017,SMS,403.007914
2555,1,oil_all,catch,2017,RAY,1996.795508
2555,1,oil_all,catch,2017,BSH,61388.939505
2555,1,oil_all,catch,2017,WSH,146667.806275
2555,1,oil_all,catch,2017,PSH,12719.887105
2555,1,oil_all,catch,2017,OSH,203.919909
2555,1,oil_all,catch,2017,DBR,0
2555,1,oil_all,catch,2017,SBR,0
2555,1,oil_all,catch,2017,MAN,0
2555,1,oil_all,catch,2017,MYS,0
2555,1,oil_all,catch,2017,DOL,0
2555,1,oil_all,catch,2017,DDO,0
2555,1,oil_all,catch,2017,LOG,0
2555,1,oil_all,catch,2017,KMP,0
2555,1,oil_all,catch,2017,TUR,0
2555,1,oil_all,catch,2017,BCR,8990.466553
2555,1,oil_all,catch,2017,SCR,1614.803441
2555,1,oil_all,catch,2017,LOB,203.053892
2555,1,oil_all,catch,2017,CMB,3317.21315
2555,1,oil_all,catch,2017,OYS,140632.223351
2555,1,oil_all,catch,2017,BIV,127811.76741
2555,1,oil_all,catch,2017,SES,0
2555,1,oil_all,catch,2017,SQU,6480.390636
2920,1,oil_all,catch,2018,RGR,2556.515057
2920,1,oil_all,catch,2018,SCM,32.467886
2920,1,oil_all,catch,2018,SSR,450.267505
2920,1,oil_all,catch,2018,DSR,2829.777736
2920,1,oil_all,catch,2018,RSN,1776.724053
2920,1,oil_all,catch,2018,VSN,21.338469
2920,1,oil_all,catch,2018,LUT,55308.07499
2920,1,oil_all,catch,2018,BIO,2.513314
2920,1,oil_all,catch,2018,LRF,68.887713
2920,1,oil_all,catch,2018,SRF,2006.195039
2920,1,oil_all,catch,2018,BDR,549.948681
2920,1,oil_all,catch,2018,RDR,894.609249
2920,1,oil_all,catch,2018,SEA,24272.732635
2920,1,oil_all,catch,2018,SCI,1618.00513
2920,1,oil_all,catch,2018,LDY,850.244614
2920,1,oil_all,catch,2018,MUL,15634.605927
2920,1,oil_all,catch,2018,POM,1798.38655
2920,1,oil_all,catch,2018,SHP,7437.952261
2920,1,oil_all,catch,2018,SNK,1586.824363
2920,1,oil_all,catch,2018,FLT,1401.426248
2920,1,oil_all,catch,2018,ODF,10279.208377
2920,1,oil_all,catch,2018,SDF,19.199423
2920,1,oil_all,catch,2018,YTN,84.905722
2920,1,oil_all,catch,2018,BTN,2.979407
2920,1,oil_all,catch,2018,LTN,151.221727
2920,1,oil_all,catch,2018,OTN,0
2920,1,oil_all,catch,2018,SWD,11.80573
2920,1,oil_all,catch,2018,WMR,21.514938
2920,1,oil_all,catch,2018,BMR,17.415911
2920,1,oil_all,catch,2018,BIL,103.186215
2920,1,oil_all,catch,2018,AMB,161.876342
2920,1,oil_all,catch,2018,JCK,1219.788968
2920,1,oil_all,catch,2018,KMK,984.879728
2920,1,oil_all,catch,2018,SMK,2385.201298
2920,1,oil_all,catch,2018,SAR,2055.402331
2920,1,oil_all,catch,2018,LPL,42450.036971
2920,1,oil_all,catch,2018,DWF,0
2920,1,oil_all,catch,2018,MEN,430993.198271
2920,1,oil_all,catch,2018,PIN,1289.017452
2920,1,oil_all,catch,2018,MPL,737.624427
2920,1,oil_all,catch,2018,SPL,2115.776588
2920,1,oil_all,catch,2018,TIP,2529.555666
2920,1,oil_all,catch,2018,BEN,38231.23958
2920,1,oil_all,catch,2018,LGS,6015.065231
2920,1,oil_all,catch,2018,FIL,0
2920,1,oil_all,catch,2018,SMS,433.576586
2920,1,oil_all,catch,2018,RAY,2264.198301
2920,1,oil_all,catch,2018,BSH,65061.877219
2920,1,oil_all,catch,2018,WSH,140077.381772
2920,1,oil_all,catch,2018,PSH,12614.501679
2920,1,oil_all,catch,2018,OSH,174.574395
2920,1,oil_all,catch,2018,DBR,0
2920,1,oil_all,catch,2018,SBR,0
2920,1,oil_all,catch,2018,MAN,0
2920,1,oil_all,catch,2018,MYS,0
2920,1,oil_all,catch,2018,DOL,0
2920,1,oil_all,catch,2018,DDO,0
2920,1,oil_all,catch,2018,LOG,0
2920,1,oil_all,catch,2018,KMP,0
2920,1,oil_all,catch,2018,TUR,0
2920,1,oil_all,catch,2018,BCR,8239.191247
2920,1,oil_all,catch,2018,SCR,1595.624233
2920,1,oil_all,catch,2018,LOB,199.675551
2920,1,oil_all,catch,2018,CMB,3094.244777
2920,1,oil_all,catch,2018,OYS,137881.370576
2920,1,oil_all,catch,2018,BIV,127648.435939
2920,1,oil_all,catch,2018,SES,0
2920,1,oil_all,catch,2018,SQU,5967.988378
3285,1,oil_all,catch,2019,RGR,2897.628428
3285,1,oil_all,catch,2019,SCM,36.893272
3285,1,oil_all,catch,2019,SSR,479.827257
3285,1,oil_all,catch,2019,DSR,3055.734442
3285,1,oil_all,catch,2019,RSN,1613.100688
3285,1,oil_all,catch,2019,VSN,22.425275
3285,1,oil_all,catch,2019,LUT,54462.780494
3285,1,oil_all,catch,2019,BIO,2.980804
3285,1,oil_all,catch,2019,LRF,79.73856
3285,1,oil_all,catch,2019,SRF,2394.931063
3285,1,oil_all,catch,2019,BDR,570.226794
3285,1,oil_all,catch,2019,RDR,888.243694
3285,1,oil_all,catch,2019,SEA,23603.377235
3285,1,oil_all,catch,2019,SCI,1655.525529
3285,1,oil_all,catch,2019,LDY,858.413724
3285,1,oil_all,catch,2019,MUL,17723.866826
3285,1,oil_all,catch,2019,POM,1912.514886
3285,1,oil_all,catch,2019,SHP,7736.486173
3285,1,oil_all,catch,2019,SNK,1582.761441
3285,1,oil_all,catch,2019,FLT,1625.690906
3285,1,oil_all,catch,2019,ODF,11676.314593
3285,1,oil_all,catch,2019,SDF,13.094748
