time,simulation,scenario,variable,year,fg_atlantis,value_mt
120,1,no_oil,biomass,2010,CCA,22621.349047
120,1,no_oil,biomass,2010,OCT,6469.162817
120,1,no_oil,biomass,2010,SPG,83079.200573
120,1,no_oil,biomass,2010,CMB,726239.813949
120,1,no_oil,biomass,2010,INF,32825289.836591
120,1,no_oil,biomass,2010,ECH,12454283.476707
120,1,no_oil,biomass,2010,OYS,12623254.753595
120,1,no_oil,biomass,2010,BIV,6631141.534738
120,1,no_oil,biomass,2010,SES,768137.748512
120,1,no_oil,biomass,2010,EPI,69791.189458
120,1,no_oil,biomass,2010,GRS,226502.423015
120,1,no_oil,biomass,2010,ALG,113443.791566
120,1,no_oil,biomass,2010,MPB,3258391.846701
120,1,no_oil,biomass,2010,LPP,98122052.448835
120,1,no_oil,biomass,2010,SPP,385051346.031941
120,1,no_oil,biomass,2010,DIN,228298.767494
120,1,no_oil,biomass,2010,PRO,69085008.084603
120,1,no_oil,biomass,2010,JEL,5305831.464985
120,1,no_oil,biomass,2010,SQU,7419115.709505
120,1,no_oil,biomass,2010,LZP,42711405.311551
120,1,no_oil,biomass,2010,SZP,72761200.521662
120,1,no_oil,biomass,2010,PB,3246579118.12832
120,1,no_oil,biomass,2010,BB,125888269.971749
120,1,no_oil,biomass,2010,DC,53549020.670536
120,1,no_oil,biomass,2010,DL,12941450110.8794
120,1,no_oil,biomass,2010,DR,890859023.114286
150,1,no_oil,biomass,2010,GAG,2644.498228
150,1,no_oil,biomass,2010,RGR,11004.304997
150,1,no_oil,biomass,2010,SCM,785.237953
150,1,no_oil,biomass,2010,SSR,110792.592504
150,1,no_oil,biomass,2010,DSR,9495.790533
150,1,no_oil,biomass,2010,RSN,44127.491273
150,1,no_oil,biomass,2010,VSN,13862.259714
150,1,no_oil,biomass,2010,LUT,66912.926309
150,1,no_oil,biomass,2010,BIO,8097.576448
150,1,no_oil,biomass,2010,LRF,16517.726896
150,1,no_oil,biomass,2010,SRF,63749.330485
150,1,no_oil,biomass,2010,BDR,2581.926132
150,1,no_oil,biomass,2010,RDR,12379.313306
150,1,no_oil,biomass,2010,SEA,19163.702691
150,1,no_oil,biomass,2010,SCI,93375.004659
150,1,no_oil,biomass,2010,LDY,20562.329549
150,1,no_oil,biomass,2010,MUL,63911.490825
150,1,no_oil,biomass,2010,POM,30228.044539
150,1,no_oil,biomass,2010,SHP,56385.542383
150,1,no_oil,biomass,2010,SNK,53935.219685
150,1,no_oil,biomass,2010,FLT,54941.243317
150,1,no_oil,biomass,2010,ODF,77834.643491
150,1,no_oil,biomass,2010,SDF,42806.660361
150,1,no_oil,biomass,2010,YTN,4656.878221
150,1,no_oil,biomass,2010,BTN,890.855497
150,1,no_oil,biomass,2010,LTN,21380.65925
150,1,no_oil,biomass,2010,OTN,2126.532661
150,1,no_oil,biomass,2010,SWD,52266.384958
150,1,no_oil,biomass,2010,WMR,2881.161242
150,1,no_oil,biomass,2010,BMR,5567.93745
150,1,no_oil,biomass,2010,BIL,2700.088487
150,1,no_oil,biomass,2010,AMB,2013.804336
150,1,no_oil,biomass,2010,JCK,13831.287776
150,1,no_oil,biomass,2010,KMK,18492.01182
150,1,no_oil,biomass,2010,SMK,12563.398152
150,1,no_oil,biomass,2010,SAR,225719.504524
150,1,no_oil,biomass,2010,LPL,38593.103478
150,1,no_oil,biomass,2010,DWF,40308.124789
150,1,no_oil,biomass,2010,MEN,8013019.823073
150,1,no_oil,biomass,2010,PIN,52052.506418
150,1,no_oil,biomass,2010,MPL,54248.522794
150,1,no_oil,biomass,2010,SPL,856760.111334
150,1,no_oil,biomass,2010,TIP,7210.601082
150,1,no_oil,biomass,2010,BEN,470103.729471
150,1,no_oil,biomass,2010,LGS,270577.150844
150,1,no_oil,biomass,2010,FIL,123.337686
150,1,no_oil,biomass,2010,SMS,63819.834207
150,1,no_oil,biomass,2010,RAY,108528.651902
150,1,no_oil,biomass,2010,BSH,346784.638517
150,1,no_oil,biomass,2010,WSH,34229.936824
150,1,no_oil,biomass,2010,PSH,8207.449889
150,1,no_oil,biomass,2010,OSH,176890.707037
150,1,no_oil,biomass,2010,DBR,292901.611706
150,1,no_oil,biomass,2010,SBR,560988.232146
150,1,no_oil,biomass,2010,MAN,325.391411
150,1,no_oil,biomass,2010,MYS,532.06329
150,1,no_oil,biomass,2010,DOL,5336.938562
150,1,no_oil,biomass,2010,DDO,5497.553754
150,1,no_oil,biomass,2010,LOG,15655.460143
150,1,no_oil,biomass,2010,KMP,224592.575579
150,1,no_oil,biomass,2010,TUR,61692.773531
150,1,no_oil,biomass,2010,BCR,292704.165726
150,1,no_oil,biomass,2010,SCR,190420.800972
150,1,no_oil,biomass,2010,LOB,74729.04741
150,1,no_oil,biomass,2010,COR,9899.342389
150,1,no_oil,biomass,2010,CCA,22618.017409
150,1,no_oil,biomass,2010,OCT,6469.144742
150,1,no_oil,biomass,2010,SPG,120313.066505
150,1,no_oil,biomass,2010,CMB,690462.947804
150,1,no_oil,biomass,2010,INF,32822400.742576
150,1,no_oil,biomass,2010,ECH,12451157.606
150,1,no_oil,biomass,2010,OYS,12465984.990073
150,1,no_oil,biomass,2010,BIV,6612773.087007
150,1,no_oil,biomass,2010,SES,763605.652208
150,1,no_oil,biomass,2010,EPI,69790.995642
150,1,no_oil,biomass,2010,GRS,226501.773469
150,1,no_oil,biomass,2010,ALG,113443.432581
150,1,no_oil,biomass,2010,MPB,3746932.820783
150,1,no_oil,biomass,2010,LPP,102015905.28282
150,1,no_oil,biomass,2010,SPP,406386319.6321
150,1,no_oil,biomass,2010,DIN,558144.85827
150,1,no_oil,biomass,2010,PRO,41966426.741289
150,1,no_oil,biomass,2010,JEL,5962544.591811
150,1,no_oil,biomass,2010,SQU,7271525.238994
150,1,no_oil,biomass,2010,LZP,39308702.75607
150,1,no_oil,biomass,2010,SZP,66974853.014758
150,1,no_oil,biomass,2010,PB,3264637329.05004
150,1,no_oil,biomass,2010,BB,123818568.319631
150,1,no_oil,biomass,2010,DC,12073674.843807
150,1,no_oil,biomass,2010,DL,12697006318.315
150,1,no_oil,biomass,2010,DR,782241438.571055
180,1,no_oil,biomass,2010,GAG,2802.547
180,1,no_oil,biomass,2010,RGR,11351.757532
180,1,no_oil,biomass,2010,SCM,832.008842
180,1,no_oil,biomass,2010,SSR,113069.451851
180,1,no_oil,biomass,2010,DSR,9902.343621
180,1,no_oil,biomass,2010,RSN,45152.728657
180,1,no_oil,biomass,2010,VSN,14082.901851
180,1,no_oil,biomass,2010,LUT,68247.193851
180,1,no_oil,biomass,2010,BIO,8360.67721
180,1,no_oil,biomass,2010,LRF,17361.469997
180,1,no_oil,biomass,2010,SRF,56389.769646
180,1,no_oil,biomass,2010,BDR,2736.528581
180,1,no_oil,biomass,2010,RDR,12650.759157
180,1,no_oil,biomass,2010,SEA,20003.787394
180,1,no_oil,biomass,2010,SCI,102521.147635
180,1,no_oil,biomass,2010,LDY,21593.822052
180,1,no_oil,biomass,2010,MUL,66738.399236
180,1,no_oil,biomass,2010,POM,31203.367287
180,1,no_oil,biomass,2010,SHP,59402.690587
180,1,no_oil,biomass,2010,SNK,56961.327477
180,1,no_oil,biomass,2010,FLT,64361.547959
180,1,no_oil,biomass,2010,ODF,80997.460862
180,1,no_oil,biomass,2010,SDF,46308.304593
180,1,no_oil,biomass,2010,YTN,4750.428209
180,1,no_oil,biomass,2010,BTN,887.792298
180,1,no_oil,biomass,2010,LTN,22143.589349
180,1,no_oil,biomass,2010,OTN,2305.836309
180,1,no_oil,biomass,2010,SWD,53771.187683
180,1,no_oil,biomass,2010,WMR,1832.894644
180,1,no_oil,biomass,2010,BMR,5005.293868
180,1,no_oil,biomass,2010,BIL,2342.462025
180,1,no_oil,biomass,2010,AMB,2096.173474
180,1,no_oil,biomass,2010,JCK,14549.231931
180,1,no_oil,biomass,2010,KMK,18272.697121
180,1,no_oil,biomass,2010,SMK,12245.106454
180,1,no_oil,biomass,2010,SAR,257679.664533
180,1,no_oil,biomass,2010,LPL,41635.937241
180,1,no_oil,biomass,2010,DWF,41264.406729
180,1,no_oil,biomass,2010,MEN,8232359.314223
180,1,no_oil,biomass,2010,PIN,54998.711353
180,1,no_oil,biomass,2010,MPL,57799.051468
180,1,no_oil,biomass,2010,SPL,884152.213258
180,1,no_oil,biomass,2010,TIP,7888.297799
180,1,no_oil,biomass,2010,BEN,482587.363894
180,1,no_oil,biomass,2010,LGS,282826.597317
180,1,no_oil,biomass,2010,FIL,123.930912
180,1,no_oil,biomass,2010,SMS,65171.612801
180,1,no_oil,biomass,2010,RAY,114313.35457
180,1,no_oil,biomass,2010,BSH,341983.662205
180,1,no_oil,biomass,2010,WSH,37871.857375
180,1,no_oil,biomass,2010,PSH,7903.872359
180,1,no_oil,biomass,2010,OSH,178928.469849
180,1,no_oil,biomass,2010,DBR,302755.448556
180,1,no_oil,biomass,2010,SBR,576497.882266
180,1,no_oil,biomass,2010,MAN,328.921428
180,1,no_oil,biomass,2010,MYS,519.888922
180,1,no_oil,biomass,2010,DOL,5325.631259
180,1,no_oil,biomass,2010,DDO,5572.025625
180,1,no_oil,biomass,2010,LOG,15481.894968
180,1,no_oil,biomass,2010,KMP,223899.703076
180,1,no_oil,biomass,2010,TUR,61298.686125
180,1,no_oil,biomass,2010,BCR,291220.882007
180,1,no_oil,biomass,2010,SCR,190315.559603
180,1,no_oil,biomass,2010,LOB,74348.442369
180,1,no_oil,biomass,2010,COR,9898.666028
180,1,no_oil,biomass,2010,CCA,22614.485873
180,1,no_oil,biomass,2010,OCT,6469.123794
180,1,no_oil,biomass,2010,SPG,163870.779387
180,1,no_oil,biomass,2010,CMB,659604.557174
180,1,no_oil,biomass,2010,INF,32805150.585087
180,1,no_oil,biomass,2010,ECH,12446994.220664
180,1,no_oil,biomass,2010,OYS,12283789.903937
180,1,no_oil,biomass,2010,BIV,6591025.554053
180,1,no_oil,biomass,2010,SES,756078.173704
180,1,no_oil,biomass,2010,EPI,69790.743426
180,1,no_oil,biomass,2010,GRS,226500.973096
180,1,no_oil,biomass,2010,ALG,113442.996242
180,1,no_oil,biomass,2010,MPB,4136520.807543
180,1,no_oil,biomass,2010,LPP,105796098.567181
180,1,no_oil,biomass,2010,SPP,418520174.420628
