time,simulation,scenario,variable,year,fg_atlantis,value_mt
150,1,oil_all,biomass,2010,SPG,120323.163279
150,1,oil_all,biomass,2010,CMB,690798.757583
150,1,oil_all,biomass,2010,INF,32824522.280432
150,1,oil_all,biomass,2010,ECH,12451189.706013
150,1,oil_all,biomass,2010,OYS,12466035.573246
150,1,oil_all,biomass,2010,BIV,6612834.551343
150,1,oil_all,biomass,2010,SES,764184.313832
150,1,oil_all,biomass,2010,EPI,69790.997752
150,1,oil_all,biomass,2010,GRS,226501.773535
150,1,oil_all,biomass,2010,ALG,113443.434087
150,1,oil_all,biomass,2010,MPB,3746932.739738
150,1,oil_all,biomass,2010,LPP,102284295.529154
150,1,oil_all,biomass,2010,SPP,406908984.333133
150,1,oil_all,biomass,2010,DIN,558332.337058
150,1,oil_all,biomass,2010,PRO,41966712.353198
150,1,oil_all,biomass,2010,JEL,5964654.963403
150,1,oil_all,biomass,2010,SQU,7272382.786655
150,1,oil_all,biomass,2010,LZP,39324888.904826
150,1,oil_all,biomass,2010,SZP,66986639.330017
150,1,oil_all,biomass,2010,PB,3264667456.85132
150,1,oil_all,biomass,2010,BB,123818514.903293
150,1,oil_all,biomass,2010,DC,12073686.142315
150,1,oil_all,biomass,2010,DL,12697146212.4371
150,1,oil_all,biomass,2010,DR,782259852.341739
180,1,oil_all,biomass,2010,GAG,1940.859851
180,1,oil_all,biomass,2010,RGR,10563.558234
180,1,oil_all,biomass,2010,SCM,790.360916
180,1,oil_all,biomass,2010,SSR,99235.112923
180,1,oil_all,biomass,2010,DSR,6636.932627
180,1,oil_all,biomass,2010,RSN,40329.339291
180,1,oil_all,biomass,2010,VSN,13140.686493
180,1,oil_all,biomass,2010,LUT,61165.820145
180,1,oil_all,biomass,2010,BIO,6228.854012
180,1,oil_all,biomass,2010,LRF,14445.376162
180,1,oil_all,biomass,2010,SRF,44143.272691
180,1,oil_all,biomass,2010,BDR,2088.123021
180,1,oil_all,biomass,2010,RDR,11712.959982
180,1,oil_all,biomass,2010,SEA,19058.548442
180,1,oil_all,biomass,2010,SCI,89139.907632
180,1,oil_all,biomass,2010,LDY,18943.645431
180,1,oil_all,biomass,2010,MUL,46813.117212
180,1,oil_all,biomass,2010,POM,24517.22151
180,1,oil_all,biomass,2010,SHP,50685.051191
180,1,oil_all,biomass,2010,SNK,52096.299592
180,1,oil_all,biomass,2010,FLT,50521.463008
180,1,oil_all,biomass,2010,ODF,62334.547884
180,1,oil_all,biomass,2010,SDF,29859.263979
180,1,oil_all,biomass,2010,YTN,1963.236845
180,1,oil_all,biomass,2010,BTN,297.618191
180,1,oil_all,biomass,2010,LTN,7095.340299
180,1,oil_all,biomass,2010,OTN,636.310731
180,1,oil_all,biomass,2010,SWD,6549.106644
180,1,oil_all,biomass,2010,WMR,670.209069
180,1,oil_all,biomass,2010,BMR,3549.275184
180,1,oil_all,biomass,2010,BIL,1731.097567
180,1,oil_all,biomass,2010,AMB,1986.473137
180,1,oil_all,biomass,2010,JCK,12216.721046
180,1,oil_all,biomass,2010,KMK,17573.906134
180,1,oil_all,biomass,2010,SMK,9709.163334
180,1,oil_all,biomass,2010,SAR,247415.027525
180,1,oil_all,biomass,2010,LPL,20038.976927
180,1,oil_all,biomass,2010,DWF,12670.477036
180,1,oil_all,biomass,2010,MEN,6364223.5291
180,1,oil_all,biomass,2010,PIN,54268.885278
180,1,oil_all,biomass,2010,MPL,40397.406626
180,1,oil_all,biomass,2010,SPL,438377.950728
180,1,oil_all,biomass,2010,TIP,7502.975487
180,1,oil_all,biomass,2010,BEN,349257.254733
180,1,oil_all,biomass,2010,LGS,281189.231502
180,1,oil_all,biomass,2010,FIL,79.969245
180,1,oil_all,biomass,2010,SMS,61724.40297
180,1,oil_all,biomass,2010,RAY,86659.653165
180,1,oil_all,biomass,2010,BSH,342187.502138
180,1,oil_all,biomass,2010,WSH,37876.97661
180,1,oil_all,biomass,2010,PSH,7909.106541
180,1,oil_all,biomass,2010,OSH,179023.977277
180,1,oil_all,biomass,2010,DBR,302754.817041
180,1,oil_all,biomass,2010,SBR,576501.008927
180,1,oil_all,biomass,2010,MAN,328.922005
180,1,oil_all,biomass,2010,MYS,519.888966
180,1,oil_all,biomass,2010,DOL,5325.469461
180,1,oil_all,biomass,2010,DDO,5570.660131
180,1,oil_all,biomass,2010,LOG,15482.014582
180,1,oil_all,biomass,2010,KMP,223890.061852
180,1,oil_all,biomass,2010,TUR,61298.719669
180,1,oil_all,biomass,2010,BCR,291263.360714
180,1,oil_all,biomass,2010,SCR,190322.059124
180,1,oil_all,biomass,2010,LOB,74426.158554
180,1,oil_all,biomass,2010,COR,9898.819578
180,1,oil_all,biomass,2010,CCA,22615.30277
180,1,oil_all,biomass,2010,OCT,6469.123806
180,1,oil_all,biomass,2010,SPG,163955.373041
180,1,oil_all,biomass,2010,CMB,660917.563013
180,1,oil_all,biomass,2010,INF,32814187.51368
180,1,oil_all,biomass,2010,ECH,12447206.802199
180,1,oil_all,biomass,2010,OYS,12283870.067527
180,1,oil_all,biomass,2010,BIV,6591365.494704
180,1,oil_all,biomass,2010,SES,758462.394485
180,1,oil_all,biomass,2010,EPI,69790.754945
180,1,oil_all,biomass,2010,GRS,226500.973491
180,1,oil_all,biomass,2010,ALG,113443.002996
180,1,oil_all,biomass,2010,MPB,4136519.439588
180,1,oil_all,biomass,2010,LPP,106308059.832948
180,1,oil_all,biomass,2010,SPP,419515052.200653
