time,Fishery,simulation,scenario,variable,year,fg_atlantis,value_mt
365,GillnetEst,1,no_oil,catch_fishery,2011,MAN,0
365,GillnetEst,1,no_oil,catch_fishery,2011,MYS,0
365,GillnetEst,1,no_oil,catch_fishery,2011,DOL,0
365,GillnetEst,1,no_oil,catch_fishery,2011,DDO,0
365,GillnetEst,1,no_oil,catch_fishery,2011,LOG,0
365,GillnetEst,1,no_oil,catch_fishery,2011,KMP,0
365,GillnetEst,1,no_oil,catch_fishery,2011,TUR,0
365,GillnetEst,1,no_oil,catch_fishery,2011,BCR,0
365,GillnetEst,1,no_oil,catch_fishery,2011,SCR,0
365,GillnetEst,1,no_oil,catch_fishery,2011,LOB,0
365,GillnetEst,1,no_oil,catch_fishery,2011,CMB,0
365,GillnetEst,1,no_oil,catch_fishery,2011,OYS,0
365,GillnetEst,1,no_oil,catch_fishery,2011,BIV,1509.331
365,GillnetEst,1,no_oil,catch_fishery,2011,SES,0
365,GillnetEst,1,no_oil,catch_fishery,2011,SQU,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,GAG,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,RGR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SCM,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SSR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,DSR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,RSN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,VSN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LUT,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BIO,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LRF,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SRF,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BDR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,RDR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SEA,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SCI,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LDY,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,MUL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,POM,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SHP,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SNK,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,FLT,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,ODF,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SDF,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,YTN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BTN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LTN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,OTN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SWD,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,WMR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BMR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BIL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,AMB,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,JCK,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,KMK,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SMK,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SAR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LPL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,DWF,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,MEN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,PIN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,MPL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SPL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,TIP,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BEN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LGS,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,FIL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SMS,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,RAY,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BSH,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,WSH,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,PSH,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,OSH,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,DBR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SBR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,MAN,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,MYS,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,DOL,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,DDO,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LOG,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,KMP,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,TUR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,BCR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SCR,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,LOB,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,CMB,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,OYS,2519497
365,TwlShpEst,1,no_oil,catch_fishery,2011,BIV,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SES,0
365,TwlShpEst,1,no_oil,catch_fishery,2011,SQU,0
365,OytEst,1,no_oil,catch_fishery,2011,GAG,0
365,OytEst,1,no_oil,catch_fishery,2011,RGR,0
365,OytEst,1,no_oil,catch_fishery,2011,SCM,0
365,OytEst,1,no_oil,catch_fishery,2011,SSR,0
365,OytEst,1,no_oil,catch_fishery,2011,DSR,0
365,OytEst,1,no_oil,catch_fishery,2011,RSN,0
365,OytEst,1,no_oil,catch_fishery,2011,VSN,0
365,OytEst,1,no_oil,catch_fishery,2011,LUT,0
365,OytEst,1,no_oil,catch_fishery,2011,BIO,0
365,OytEst,1,no_oil,catch_fishery,2011,LRF,0.02701552
365,OytEst,1,no_oil,catch_fishery,2011,SRF,0
365,OytEst,1,no_oil,catch_fishery,2011,BDR,0
365,OytEst,1,no_oil,catch_fishery,2011,RDR,0
365,OytEst,1,no_oil,catch_fishery,2011,SEA,0
365,OytEst,1,no_oil,catch_fishery,2011,SCI,0
365,OytEst,1,no_oil,catch_fishery,2011,LDY,0
365,OytEst,1,no_oil,catch_fishery,2011,MUL,0
365,OytEst,1,no_oil,catch_fishery,2011,POM,0
365,OytEst,1,no_oil,catch_fishery,2011,SHP,0
365,OytEst,1,no_oil,catch_fishery,2011,SNK,0
365,OytEst,1,no_oil,catch_fishery,2011,FLT,0
365,OytEst,1,no_oil,catch_fishery,2011,ODF,20.11954
365,OytEst,1,no_oil,catch_fishery,2011,SDF,0
365,OytEst,1,no_oil,catch_fishery,2011,YTN,0
365,OytEst,1,no_oil,catch_fishery,2011,BTN,0
365,OytEst,1,no_oil,catch_fishery,2011,LTN,0
365,OytEst,1,no_oil,catch_fishery,2011,OTN,0
365,OytEst,1,no_oil,catch_fishery,2011,SWD,0
365,OytEst,1,no_oil,catch_fishery,2011,WMR,0
365,OytEst,1,no_oil,catch_fishery,2011,BMR,0
365,OytEst,1,no_oil,catch_fishery,2011,BIL,0
365,OytEst,1,no_oil,catch_fishery,2011,AMB,0
365,OytEst,1,no_oil,catch_fishery,2011,JCK,0
365,OytEst,1,no_oil,catch_fishery,2011,KMK,0
365,OytEst,1,no_oil,catch_fishery,2011,SMK,0
365,OytEst,1,no_oil,catch_fishery,2011,SAR,0
365,OytEst,1,no_oil,catch_fishery,2011,LPL,0
365,OytEst,1,no_oil,catch_fishery,2011,DWF,0
365,OytEst,1,no_oil,catch_fishery,2011,MEN,0
365,OytEst,1,no_oil,catch_fishery,2011,PIN,0
365,OytEst,1,no_oil,catch_fishery,2011,MPL,0
365,OytEst,1,no_oil,catch_fishery,2011,SPL,0
365,OytEst,1,no_oil,catch_fishery,2011,TIP,0
365,OytEst,1,no_oil,catch_fishery,2011,BEN,0
365,OytEst,1,no_oil,catch_fishery,2011,LGS,0
365,OytEst,1,no_oil,catch_fishery,2011,FIL,0
365,OytEst,1,no_oil,catch_fishery,2011,SMS,0
365,OytEst,1,no_oil,catch_fishery,2011,RAY,0
365,OytEst,1,no_oil,catch_fishery,2011,BSH,0
365,OytEst,1,no_oil,catch_fishery,2011,WSH,0
365,OytEst,1,no_oil,catch_fishery,2011,PSH,0
365,OytEst,1,no_oil,catch_fishery,2011,OSH,0
365,OytEst,1,no_oil,catch_fishery,2011,DBR,0
365,OytEst,1,no_oil,catch_fishery,2011,SBR,0
365,OytEst,1,no_oil,catch_fishery,2011,MAN,0
365,OytEst,1,no_oil,catch_fishery,2011,MYS,0
365,OytEst,1,no_oil,catch_fishery,2011,DOL,0
365,OytEst,1,no_oil,catch_fishery,2011,DDO,0
365,OytEst,1,no_oil,catch_fishery,2011,LOG,0
365,OytEst,1,no_oil,catch_fishery,2011,KMP,0
365,OytEst,1,no_oil,catch_fishery,2011,TUR,0
365,OytEst,1,no_oil,catch_fishery,2011,BCR,9394.007
365,OytEst,1,no_oil,catch_fishery,2011,SCR,0
365,OytEst,1,no_oil,catch_fishery,2011,LOB,0
365,OytEst,1,no_oil,catch_fishery,2011,CMB,0
365,OytEst,1,no_oil,catch_fishery,2011,OYS,0
365,OytEst,1,no_oil,catch_fishery,2011,BIV,0
365,OytEst,1,no_oil,catch_fishery,2011,SES,0
365,OytEst,1,no_oil,catch_fishery,2011,SQU,0.7734342
365,PotCrbEst,1,no_oil,catch_fishery,2011,GAG,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,RGR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SCM,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SSR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,DSR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,RSN,43.66402
365,PotCrbEst,1,no_oil,catch_fishery,2011,VSN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LUT,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BIO,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LRF,0.07023617
365,PotCrbEst,1,no_oil,catch_fishery,2011,SRF,0.5227658
365,PotCrbEst,1,no_oil,catch_fishery,2011,BDR,41.12183
365,PotCrbEst,1,no_oil,catch_fishery,2011,RDR,0.4087703
365,PotCrbEst,1,no_oil,catch_fishery,2011,SEA,135.7118
365,PotCrbEst,1,no_oil,catch_fishery,2011,SCI,64.22569
365,PotCrbEst,1,no_oil,catch_fishery,2011,LDY,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,MUL,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,POM,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SHP,321.6149
365,PotCrbEst,1,no_oil,catch_fishery,2011,SNK,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,FLT,54.43083
365,PotCrbEst,1,no_oil,catch_fishery,2011,ODF,6.035756
365,PotCrbEst,1,no_oil,catch_fishery,2011,SDF,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,YTN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BTN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LTN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,OTN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SWD,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,WMR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BMR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BIL,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,AMB,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,JCK,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,KMK,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SMK,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SAR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LPL,30.83376
365,PotCrbEst,1,no_oil,catch_fishery,2011,DWF,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,MEN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,PIN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,MPL,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SPL,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,TIP,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BEN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LGS,441.3467
365,PotCrbEst,1,no_oil,catch_fishery,2011,FIL,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SMS,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,RAY,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BSH,92835.63
365,PotCrbEst,1,no_oil,catch_fishery,2011,WSH,74200.18
365,PotCrbEst,1,no_oil,catch_fishery,2011,PSH,10545.15
365,PotCrbEst,1,no_oil,catch_fishery,2011,OSH,75.75902
365,PotCrbEst,1,no_oil,catch_fishery,2011,DBR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SBR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,MAN,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,MYS,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,DOL,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,DDO,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LOG,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,KMP,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,TUR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BCR,290.5291
365,PotCrbEst,1,no_oil,catch_fishery,2011,SCR,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,LOB,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,CMB,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,OYS,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,BIV,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SES,0
365,PotCrbEst,1,no_oil,catch_fishery,2011,SQU,7.043086
365,SprtShf,1,no_oil,catch_fishery,2011,GAG,0
365,SprtShf,1,no_oil,catch_fishery,2011,RGR,235.9881
365,SprtShf,1,no_oil,catch_fishery,2011,SCM,0
365,SprtShf,1,no_oil,catch_fishery,2011,SSR,2.044336
365,SprtShf,1,no_oil,catch_fishery,2011,DSR,0
365,SprtShf,1,no_oil,catch_fishery,2011,RSN,0
365,SprtShf,1,no_oil,catch_fishery,2011,VSN,0
365,SprtShf,1,no_oil,catch_fishery,2011,LUT,68.4599
365,SprtShf,1,no_oil,catch_fishery,2011,BIO,0
365,SprtShf,1,no_oil,catch_fishery,2011,LRF,0
365,SprtShf,1,no_oil,catch_fishery,2011,SRF,0
365,SprtShf,1,no_oil,catch_fishery,2011,BDR,0
365,SprtShf,1,no_oil,catch_fishery,2011,RDR,0
365,SprtShf,1,no_oil,catch_fishery,2011,SEA,0
365,SprtShf,1,no_oil,catch_fishery,2011,SCI,0
365,SprtShf,1,no_oil,catch_fishery,2011,LDY,0
365,SprtShf,1,no_oil,catch_fishery,2011,MUL,0
365,SprtShf,1,no_oil,catch_fishery,2011,POM,0
365,SprtShf,1,no_oil,catch_fishery,2011,SHP,0
365,SprtShf,1,no_oil,catch_fishery,2011,SNK,0
365,SprtShf,1,no_oil,catch_fishery,2011,FLT,0
365,SprtShf,1,no_oil,catch_fishery,2011,ODF,0
365,SprtShf,1,no_oil,catch_fishery,2011,SDF,0
365,SprtShf,1,no_oil,catch_fishery,2011,YTN,0
365,SprtShf,1,no_oil,catch_fishery,2011,BTN,0
365,SprtShf,1,no_oil,catch_fishery,2011,LTN,0
365,SprtShf,1,no_oil,catch_fishery,2011,OTN,0
365,SprtShf,1,no_oil,catch_fishery,2011,SWD,0
365,SprtShf,1,no_oil,catch_fishery,2011,WMR,0
365,SprtShf,1,no_oil,catch_fishery,2011,BMR,0
365,SprtShf,1,no_oil,catch_fishery,2011,BIL,0
365,SprtShf,1,no_oil,catch_fishery,2011,AMB,0
365,SprtShf,1,no_oil,catch_fishery,2011,JCK,0
365,SprtShf,1,no_oil,catch_fishery,2011,KMK,0
365,SprtShf,1,no_oil,catch_fishery,2011,SMK,0
365,SprtShf,1,no_oil,catch_fishery,2011,SAR,0
365,SprtShf,1,no_oil,catch_fishery,2011,LPL,0
365,SprtShf,1,no_oil,catch_fishery,2011,DWF,0
365,SprtShf,1,no_oil,catch_fishery,2011,MEN,0
365,SprtShf,1,no_oil,catch_fishery,2011,PIN,8.725377
365,SprtShf,1,no_oil,catch_fishery,2011,MPL,0
365,SprtShf,1,no_oil,catch_fishery,2011,SPL,0
365,SprtShf,1,no_oil,catch_fishery,2011,TIP,0
365,SprtShf,1,no_oil,catch_fishery,2011,BEN,0
365,SprtShf,1,no_oil,catch_fishery,2011,LGS,0
365,SprtShf,1,no_oil,catch_fishery,2011,FIL,0
365,SprtShf,1,no_oil,catch_fishery,2011,SMS,0
365,SprtShf,1,no_oil,catch_fishery,2011,RAY,0
365,SprtShf,1,no_oil,catch_fishery,2011,BSH,0
365,SprtShf,1,no_oil,catch_fishery,2011,WSH,0
365,SprtShf,1,no_oil,catch_fishery,2011,PSH,0
365,SprtShf,1,no_oil,catch_fishery,2011,OSH,0
365,SprtShf,1,no_oil,catch_fishery,2011,DBR,0
365,SprtShf,1,no_oil,catch_fishery,2011,SBR,0
365,SprtShf,1,no_oil,catch_fishery,2011,MAN,0
365,SprtShf,1,no_oil,catch_fishery,2011,MYS,0
365,SprtShf,1,no_oil,catch_fishery,2011,DOL,0
365,SprtShf,1,no_oil,catch_fishery,2011,DDO,0
365,SprtShf,1,no_oil,catch_fishery,2011,LOG,0
365,SprtShf,1,no_oil,catch_fishery,2011,KMP,0
365,SprtShf,1,no_oil,catch_fishery,2011,TUR,0
365,SprtShf,1,no_oil,catch_fishery,2011,BCR,0
365,SprtShf,1,no_oil,catch_fishery,2011,SCR,1515.919
365,SprtShf,1,no_oil,catch_fishery,2011,LOB,6.037859
365,SprtShf,1,no_oil,catch_fishery,2011,CMB,0
365,SprtShf,1,no_oil,catch_fishery,2011,OYS,0
365,SprtShf,1,no_oil,catch_fishery,2011,BIV,0
365,SprtShf,1,no_oil,catch_fishery,2011,SES,0
365,SprtShf,1,no_oil,catch_fishery,2011,SQU,0.7734342
365,TwlShpShf,1,no_oil,catch_fishery,2011,GAG,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,RGR,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,SCM,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,SSR,0.5125336
365,TwlShpShf,1,no_oil,catch_fishery,2011,DSR,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,RSN,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,VSN,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,LUT,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,BIO,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,LRF,0.01084584
365,TwlShpShf,1,no_oil,catch_fishery,2011,SRF,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,BDR,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,RDR,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,SEA,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,SCI,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,LDY,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,MUL,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,POM,0
365,TwlShpShf,1,no_oil,catch_fishery,2011,SHP,0
