time,simulation,scenario,variable,year,fg_atlantis,value_mt
60,1,oil_meso,biomass,2010,OTN,1532.277125
60,1,oil_meso,biomass,2010,SWD,46076.24377
60,1,oil_meso,biomass,2010,WMR,2632.100529
60,1,oil_meso,biomass,2010,BMR,6857.370406
60,1,oil_meso,biomass,2010,BIL,2977.685076
60,1,oil_meso,biomass,2010,AMB,1679.812215
60,1,oil_meso,biomass,2010,JCK,14474.803314
60,1,oil_meso,biomass,2010,KMK,18716.016144
60,1,oil_meso,biomass,2010,SMK,13211.396101
60,1,oil_meso,biomass,2010,SAR,116126.218434
60,1,oil_meso,biomass,2010,LPL,26613.581193
60,1,oil_meso,biomass,2010,DWF,36945.310078
60,1,oil_meso,biomass,2010,MEN,6321392.680092
60,1,oil_meso,biomass,2010,PIN,43004.923289
60,1,oil_meso,biomass,2010,MPL,42004.792954
60,1,oil_meso,biomass,2010,SPL,758039.522112
60,1,oil_meso,biomass,2010,TIP,5030.676236
60,1,oil_meso,biomass,2010,BEN,585363.21887
60,1,oil_meso,biomass,2010,LGS,285495.405678
60,1,oil_meso,biomass,2010,FIL,162.521757
60,1,oil_meso,biomass,2010,SMS,65607.741995
60,1,oil_meso,biomass,2010,RAY,110930.025395
60,1,oil_meso,biomass,2010,BSH,452277.261843
60,1,oil_meso,biomass,2010,WSH,48635.853469
60,1,oil_meso,biomass,2010,PSH,10910.952677
60,1,oil_meso,biomass,2010,OSH,179027.14045
60,1,oil_meso,biomass,2010,DBR,311389.859728
60,1,oil_meso,biomass,2010,SBR,633768.066448
60,1,oil_meso,biomass,2010,MAN,310.084705
60,1,oil_meso,biomass,2010,MYS,558.464178
60,1,oil_meso,biomass,2010,DOL,5986.220676
60,1,oil_meso,biomass,2010,DDO,6129.185798
60,1,oil_meso,biomass,2010,LOG,15981.712384
60,1,oil_meso,biomass,2010,KMP,152807.664079
60,1,oil_meso,biomass,2010,TUR,62561.831696
60,1,oil_meso,biomass,2010,BCR,297057.90157
60,1,oil_meso,biomass,2010,SCR,190619.749226
60,1,oil_meso,biomass,2010,LOB,75874.066517
60,1,oil_meso,biomass,2010,COR,9901.289156
60,1,oil_meso,biomass,2010,CCA,22628.158258
60,1,oil_meso,biomass,2010,OCT,6469.198229
60,1,oil_meso,biomass,2010,SPG,48038.588522
60,1,oil_meso,biomass,2010,CMB,818422.695576
60,1,oil_meso,biomass,2010,INF,32806401.009993
60,1,oil_meso,biomass,2010,ECH,12460823.953165
60,1,oil_meso,biomass,2010,OYS,12879597.30534
60,1,oil_meso,biomass,2010,BIV,6622973.476369
60,1,oil_meso,biomass,2010,SES,778165.873157
60,1,oil_meso,biomass,2010,EPI,69791.548051
60,1,oil_meso,biomass,2010,GRS,226503.844174
60,1,oil_meso,biomass,2010,ALG,113444.566835
60,1,oil_meso,biomass,2010,MPB,1698625.716296
60,1,oil_meso,biomass,2010,LPP,102087190.472668
60,1,oil_meso,biomass,2010,SPP,334689774.238208
60,1,oil_meso,biomass,2010,DIN,41078.86383
60,1,oil_meso,biomass,2010,PRO,151907819.082776
60,1,oil_meso,biomass,2010,JEL,3623181.316329
60,1,oil_meso,biomass,2010,SQU,7816543.233243
60,1,oil_meso,biomass,2010,LZP,53732942.054908
60,1,oil_meso,biomass,2010,SZP,93455863.651859
60,1,oil_meso,biomass,2010,PB,3117199218.6841
60,1,oil_meso,biomass,2010,BB,121746046.682294
60,1,oil_meso,biomass,2010,DC,1137895239.26886
60,1,oil_meso,biomass,2010,DL,13900578737.7823
60,1,oil_meso,biomass,2010,DR,1477122137.29408
90,1,oil_meso,biomass,2010,GAG,2246.209202
90,1,oil_meso,biomass,2010,RGR,9902.925194
90,1,oil_meso,biomass,2010,SCM,671.440007
90,1,oil_meso,biomass,2010,SSR,105476.718423
90,1,oil_meso,biomass,2010,DSR,12140.281964
90,1,oil_meso,biomass,2010,RSN,41526.691869
90,1,oil_meso,biomass,2010,VSN,13503.524528
90,1,oil_meso,biomass,2010,LUT,82351.308641
90,1,oil_meso,biomass,2010,BIO,7503.215986
90,1,oil_meso,biomass,2010,LRF,14804.631798
90,1,oil_meso,biomass,2010,SRF,53132.372014
90,1,oil_meso,biomass,2010,BDR,2309.184178
90,1,oil_meso,biomass,2010,RDR,11744.170586
90,1,oil_meso,biomass,2010,SEA,16942.700635
90,1,oil_meso,biomass,2010,SCI,72908.080463
90,1,oil_meso,biomass,2010,LDY,18414.04378
90,1,oil_meso,biomass,2010,MUL,57139.969806
90,1,oil_meso,biomass,2010,POM,28416.673151
90,1,oil_meso,biomass,2010,SHP,47477.412207
90,1,oil_meso,biomass,2010,SNK,47681.114459
90,1,oil_meso,biomass,2010,FLT,44862.665387
90,1,oil_meso,biomass,2010,ODF,88370.8454
90,1,oil_meso,biomass,2010,SDF,32242.740258
90,1,oil_meso,biomass,2010,YTN,4378.456746
90,1,oil_meso,biomass,2010,BTN,898.804084
90,1,oil_meso,biomass,2010,LTN,19640.104334
90,1,oil_meso,biomass,2010,OTN,1729.279105
90,1,oil_meso,biomass,2010,SWD,47002.279314
90,1,oil_meso,biomass,2010,WMR,2711.918862
90,1,oil_meso,biomass,2010,BMR,6722.843876
90,1,oil_meso,biomass,2010,BIL,2998.465371
90,1,oil_meso,biomass,2010,AMB,1802.568015
90,1,oil_meso,biomass,2010,JCK,15182.109007
90,1,oil_meso,biomass,2010,KMK,18717.552612
90,1,oil_meso,biomass,2010,SMK,13063.235472
90,1,oil_meso,biomass,2010,SAR,153753.875498
90,1,oil_meso,biomass,2010,LPL,30688.943387
90,1,oil_meso,biomass,2010,DWF,38083.413682
90,1,oil_meso,biomass,2010,MEN,7058277.41101
90,1,oil_meso,biomass,2010,PIN,46101.165278
90,1,oil_meso,biomass,2010,MPL,46231.000894
90,1,oil_meso,biomass,2010,SPL,793927.655666
90,1,oil_meso,biomass,2010,TIP,5768.354755
90,1,oil_meso,biomass,2010,BEN,597430.733879
90,1,oil_meso,biomass,2010,LGS,277694.073474
90,1,oil_meso,biomass,2010,FIL,163.311768
90,1,oil_meso,biomass,2010,SMS,66085.169586
90,1,oil_meso,biomass,2010,RAY,116995.460519
90,1,oil_meso,biomass,2010,BSH,452813.09676
90,1,oil_meso,biomass,2010,WSH,51268.799517
90,1,oil_meso,biomass,2010,PSH,9234.836171
90,1,oil_meso,biomass,2010,OSH,184545.061156
90,1,oil_meso,biomass,2010,DBR,318611.175567
90,1,oil_meso,biomass,2010,SBR,650356.899975
90,1,oil_meso,biomass,2010,MAN,315.568005
90,1,oil_meso,biomass,2010,MYS,558.60417
90,1,oil_meso,biomass,2010,DOL,5970.909352
90,1,oil_meso,biomass,2010,DDO,6202.142104
90,1,oil_meso,biomass,2010,LOG,16052.248299
90,1,oil_meso,biomass,2010,KMP,153194.324867
90,1,oil_meso,biomass,2010,TUR,61617.433834
90,1,oil_meso,biomass,2010,BCR,295578.92437
90,1,oil_meso,biomass,2010,SCR,190544.941259
90,1,oil_meso,biomass,2010,LOB,75462.316857
90,1,oil_meso,biomass,2010,COR,9900.626056
90,1,oil_meso,biomass,2010,CCA,22624.695452
90,1,oil_meso,biomass,2010,OCT,6469.180436
90,1,oil_meso,biomass,2010,SPG,59984.936552
90,1,oil_meso,biomass,2010,CMB,768297.961626
90,1,oil_meso,biomass,2010,INF,32819031.956739
90,1,oil_meso,biomass,2010,ECH,12457253.850639
90,1,oil_meso,biomass,2010,OYS,12754428.624487
90,1,oil_meso,biomass,2010,BIV,6630982.157708
90,1,oil_meso,biomass,2010,SES,772362.459089
90,1,oil_meso,biomass,2010,EPI,69791.369164
90,1,oil_meso,biomass,2010,GRS,226503.047275
90,1,oil_meso,biomass,2010,ALG,113444.136594
90,1,oil_meso,biomass,2010,MPB,2616321.806707
90,1,oil_meso,biomass,2010,LPP,96638411.441571
90,1,oil_meso,biomass,2010,SPP,356343752.533614
90,1,oil_meso,biomass,2010,DIN,79782.145333
90,1,oil_meso,biomass,2010,PRO,130232791.546901
90,1,oil_meso,biomass,2010,JEL,4392026.25047
90,1,oil_meso,biomass,2010,SQU,7601681.285053
90,1,oil_meso,biomass,2010,LZP,47585891.604693
90,1,oil_meso,biomass,2010,SZP,81363018.536038
90,1,oil_meso,biomass,2010,PB,3205433328.60861
90,1,oil_meso,biomass,2010,BB,126735254.535793
90,1,oil_meso,biomass,2010,DC,242569860.255677
90,1,oil_meso,biomass,2010,DL,13341877304.3514
90,1,oil_meso,biomass,2010,DR,1104931644.99292
120,1,oil_meso,biomass,2010,GAG,2414.516084
120,1,oil_meso,biomass,2010,RGR,10557.682558
120,1,oil_meso,biomass,2010,SCM,729.045777
120,1,oil_meso,biomass,2010,SSR,108409.999259
120,1,oil_meso,biomass,2010,DSR,12362.016236
120,1,oil_meso,biomass,2010,RSN,42941.089598
120,1,oil_meso,biomass,2010,VSN,13693.090829
120,1,oil_meso,biomass,2010,LUT,79728.942297
120,1,oil_meso,biomass,2010,BIO,7811.955151
120,1,oil_meso,biomass,2010,LRF,15670.070197
120,1,oil_meso,biomass,2010,SRF,58528.052314
120,1,oil_meso,biomass,2010,BDR,2392.321139
120,1,oil_meso,biomass,2010,RDR,12070.251934
120,1,oil_meso,biomass,2010,SEA,18110.6217
120,1,oil_meso,biomass,2010,SCI,83272.627086
120,1,oil_meso,biomass,2010,LDY,19540.867207
120,1,oil_meso,biomass,2010,MUL,60675.51925
120,1,oil_meso,biomass,2010,POM,29343.506878
120,1,oil_meso,biomass,2010,SHP,53063.555749
120,1,oil_meso,biomass,2010,SNK,50903.63303
120,1,oil_meso,biomass,2010,FLT,46875.598171
120,1,oil_meso,biomass,2010,ODF,89164.096875
120,1,oil_meso,biomass,2010,SDF,37025.945525
120,1,oil_meso,biomass,2010,YTN,4534.509547
120,1,oil_meso,biomass,2010,BTN,894.7625
120,1,oil_meso,biomass,2010,LTN,20530.964661
120,1,oil_meso,biomass,2010,OTN,1929.60138
120,1,oil_meso,biomass,2010,SWD,49718.956318
120,1,oil_meso,biomass,2010,WMR,2798.320957
120,1,oil_meso,biomass,2010,BMR,5822.706078
120,1,oil_meso,biomass,2010,BIL,3019.625303
120,1,oil_meso,biomass,2010,AMB,1915.380561
120,1,oil_meso,biomass,2010,JCK,15835.832065
120,1,oil_meso,biomass,2010,KMK,18697.633405
120,1,oil_meso,biomass,2010,SMK,12908.39074
120,1,oil_meso,biomass,2010,SAR,190692.817001
120,1,oil_meso,biomass,2010,LPL,34769.461007
120,1,oil_meso,biomass,2010,DWF,37282.785627
120,1,oil_meso,biomass,2010,MEN,7645190.425957
120,1,oil_meso,biomass,2010,PIN,49109.092916
120,1,oil_meso,biomass,2010,MPL,50324.525386
120,1,oil_meso,biomass,2010,SPL,826597.196729
120,1,oil_meso,biomass,2010,TIP,6496.740862
120,1,oil_meso,biomass,2010,BEN,609036.322222
120,1,oil_meso,biomass,2010,LGS,277182.045654
120,1,oil_meso,biomass,2010,FIL,164.014421
120,1,oil_meso,biomass,2010,SMS,64798.613031
120,1,oil_meso,biomass,2010,RAY,102601.748167
120,1,oil_meso,biomass,2010,BSH,369373.663498
120,1,oil_meso,biomass,2010,WSH,39860.615212
120,1,oil_meso,biomass,2010,PSH,8606.796818
120,1,oil_meso,biomass,2010,OSH,152090.191699
120,1,oil_meso,biomass,2010,DBR,321639.523156
120,1,oil_meso,biomass,2010,SBR,662299.268384
120,1,oil_meso,biomass,2010,MAN,320.712636
120,1,oil_meso,biomass,2010,MYS,558.747536
120,1,oil_meso,biomass,2010,DOL,5345.974323
120,1,oil_meso,biomass,2010,DDO,5417.667045
120,1,oil_meso,biomass,2010,LOG,15383.52871
120,1,oil_meso,biomass,2010,KMP,223302.125666
120,1,oil_meso,biomass,2010,TUR,61653.957423
120,1,oil_meso,biomass,2010,BCR,294136.465972
120,1,oil_meso,biomass,2010,SCR,190484.10572
120,1,oil_meso,biomass,2010,LOB,75081.976302
120,1,oil_meso,biomass,2010,COR,9899.982458
120,1,oil_meso,biomass,2010,CCA,22621.349047
120,1,oil_meso,biomass,2010,OCT,6469.162817
120,1,oil_meso,biomass,2010,SPG,83079.200993
120,1,oil_meso,biomass,2010,CMB,726239.844586
120,1,oil_meso,biomass,2010,INF,32825289.829352
120,1,oil_meso,biomass,2010,ECH,12454283.495489
120,1,oil_meso,biomass,2010,OYS,12623254.75649
120,1,oil_meso,biomass,2010,BIV,6631141.552394
120,1,oil_meso,biomass,2010,SES,768137.742196
120,1,oil_meso,biomass,2010,EPI,69791.189458
120,1,oil_meso,biomass,2010,GRS,226502.423015
120,1,oil_meso,biomass,2010,ALG,113443.791566
120,1,oil_meso,biomass,2010,MPB,3258391.846703
120,1,oil_meso,biomass,2010,LPP,98122616.058769
120,1,oil_meso,biomass,2010,SPP,385052456.501545
120,1,oil_meso,biomass,2010,DIN,228320.205837
120,1,oil_meso,biomass,2010,PRO,69085007.490929
120,1,oil_meso,biomass,2010,JEL,5305836.704945
120,1,oil_meso,biomass,2010,SQU,7419116.556405
120,1,oil_meso,biomass,2010,LZP,42711421.363515
120,1,oil_meso,biomass,2010,SZP,72761224.593536
120,1,oil_meso,biomass,2010,PB,3246579046.80571
120,1,oil_meso,biomass,2010,BB,125888270.060878
120,1,oil_meso,biomass,2010,DC,53549020.286727
120,1,oil_meso,biomass,2010,DL,12941450791.202
120,1,oil_meso,biomass,2010,DR,890859352.955624
150,1,oil_meso,biomass,2010,GAG,2644.320492
150,1,oil_meso,biomass,2010,RGR,11004.295278
150,1,oil_meso,biomass,2010,SCM,785.149809
150,1,oil_meso,biomass,2010,SSR,110792.577136
150,1,oil_meso,biomass,2010,DSR,9495.795933
150,1,oil_meso,biomass,2010,RSN,44127.454404
150,1,oil_meso,biomass,2010,VSN,13862.254928
150,1,oil_meso,biomass,2010,LUT,66913.280496
150,1,oil_meso,biomass,2010,BIO,8097.576199
150,1,oil_meso,biomass,2010,LRF,16517.712588
150,1,oil_meso,biomass,2010,SRF,63749.320938
150,1,oil_meso,biomass,2010,BDR,2581.926157
150,1,oil_meso,biomass,2010,RDR,12378.729503
150,1,oil_meso,biomass,2010,SEA,19160.808048
150,1,oil_meso,biomass,2010,SCI,93373.448063
150,1,oil_meso,biomass,2010,LDY,20562.324328
150,1,oil_meso,biomass,2010,MUL,63911.495711
150,1,oil_meso,biomass,2010,POM,30228.035066
150,1,oil_meso,biomass,2010,SHP,56385.518585
150,1,oil_meso,biomass,2010,SNK,53933.92801
150,1,oil_meso,biomass,2010,FLT,54941.208151
150,1,oil_meso,biomass,2010,ODF,71468.973757
150,1,oil_meso,biomass,2010,SDF,36612.850004
150,1,oil_meso,biomass,2010,YTN,4656.376758
150,1,oil_meso,biomass,2010,BTN,890.838825
150,1,oil_meso,biomass,2010,LTN,21380.659087
150,1,oil_meso,biomass,2010,OTN,2126.531194
150,1,oil_meso,biomass,2010,SWD,52263.610492
150,1,oil_meso,biomass,2010,WMR,2881.134876
150,1,oil_meso,biomass,2010,BMR,5567.930009
150,1,oil_meso,biomass,2010,BIL,2699.639128
150,1,oil_meso,biomass,2010,AMB,2013.713247
150,1,oil_meso,biomass,2010,JCK,13831.242072
150,1,oil_meso,biomass,2010,KMK,18492.011468
150,1,oil_meso,biomass,2010,SMK,12563.398077
150,1,oil_meso,biomass,2010,SAR,225719.33789
150,1,oil_meso,biomass,2010,LPL,38589.804649
150,1,oil_meso,biomass,2010,DWF,25461.060913
150,1,oil_meso,biomass,2010,MEN,8013312.798373
150,1,oil_meso,biomass,2010,PIN,52052.492068
150,1,oil_meso,biomass,2010,MPL,54248.547221
150,1,oil_meso,biomass,2010,SPL,856754.890592
150,1,oil_meso,biomass,2010,TIP,7210.59203
150,1,oil_meso,biomass,2010,BEN,470103.729996
150,1,oil_meso,biomass,2010,LGS,270577.091777
150,1,oil_meso,biomass,2010,FIL,123.337686
150,1,oil_meso,biomass,2010,SMS,63818.288782
150,1,oil_meso,biomass,2010,RAY,108528.426924
150,1,oil_meso,biomass,2010,BSH,346785.549883
150,1,oil_meso,biomass,2010,WSH,34230.16597
150,1,oil_meso,biomass,2010,PSH,8207.474386
150,1,oil_meso,biomass,2010,OSH,176891.215647
150,1,oil_meso,biomass,2010,DBR,292901.6118
150,1,oil_meso,biomass,2010,SBR,560988.241996
150,1,oil_meso,biomass,2010,MAN,325.391412
150,1,oil_meso,biomass,2010,MYS,532.063291
150,1,oil_meso,biomass,2010,DOL,5336.938544
150,1,oil_meso,biomass,2010,DDO,5497.553775
150,1,oil_meso,biomass,2010,LOG,15655.461007
150,1,oil_meso,biomass,2010,KMP,224592.575997
150,1,oil_meso,biomass,2010,TUR,61692.774066
150,1,oil_meso,biomass,2010,BCR,292704.201997
150,1,oil_meso,biomass,2010,SCR,190420.79297
150,1,oil_meso,biomass,2010,LOB,74731.003561
150,1,oil_meso,biomass,2010,COR,9899.342389
150,1,oil_meso,biomass,2010,CCA,22618.017408
150,1,oil_meso,biomass,2010,OCT,6469.144742
150,1,oil_meso,biomass,2010,SPG,120313.069975
150,1,oil_meso,biomass,2010,CMB,690463.751985
150,1,oil_meso,biomass,2010,INF,32822400.011749
150,1,oil_meso,biomass,2010,ECH,12451158.071202
150,1,oil_meso,biomass,2010,OYS,12465984.985203
150,1,oil_meso,biomass,2010,BIV,6612773.891536
150,1,oil_meso,biomass,2010,SES,763605.369041
150,1,oil_meso,biomass,2010,EPI,69790.995625
150,1,oil_meso,biomass,2010,GRS,226501.773469
150,1,oil_meso,biomass,2010,ALG,113443.432581
150,1,oil_meso,biomass,2010,MPB,3746932.820086
150,1,oil_meso,biomass,2010,LPP,102019840.804232
150,1,oil_meso,biomass,2010,SPP,406394048.573248
150,1,oil_meso,biomass,2010,DIN,558454.928212
150,1,oil_meso,biomass,2010,PRO,41966423.304103
150,1,oil_meso,biomass,2010,JEL,5962582.985369
150,1,oil_meso,biomass,2010,SQU,7271525.344972
150,1,oil_meso,biomass,2010,LZP,39308679.237528
150,1,oil_meso,biomass,2010,SZP,66975003.22282
150,1,oil_meso,biomass,2010,PB,3264637614.79284
150,1,oil_meso,biomass,2010,BB,123818569.625106
150,1,oil_meso,biomass,2010,DC,12073674.812863
150,1,oil_meso,biomass,2010,DL,12697009931.2256
150,1,oil_meso,biomass,2010,DR,782242575.446969
180,1,oil_meso,biomass,2010,GAG,2801.794119
180,1,oil_meso,biomass,2010,RGR,11351.719299
180,1,oil_meso,biomass,2010,SCM,831.700789
180,1,oil_meso,biomass,2010,SSR,113069.432705
180,1,oil_meso,biomass,2010,DSR,9902.409569
180,1,oil_meso,biomass,2010,RSN,45152.582801
180,1,oil_meso,biomass,2010,VSN,14082.882284
180,1,oil_meso,biomass,2010,LUT,68250.355647
180,1,oil_meso,biomass,2010,BIO,8360.675606
180,1,oil_meso,biomass,2010,LRF,17361.385365
180,1,oil_meso,biomass,2010,SRF,56389.725508
180,1,oil_meso,biomass,2010,BDR,2736.528999
180,1,oil_meso,biomass,2010,RDR,12648.362597
180,1,oil_meso,biomass,2010,SEA,19992.222196
180,1,oil_meso,biomass,2010,SCI,102514.24411
180,1,oil_meso,biomass,2010,LDY,21593.798463
180,1,oil_meso,biomass,2010,MUL,66738.417159
180,1,oil_meso,biomass,2010,POM,31203.324764
180,1,oil_meso,biomass,2010,SHP,59402.585793
180,1,oil_meso,biomass,2010,SNK,56955.921405
180,1,oil_meso,biomass,2010,FLT,64361.528088
180,1,oil_meso,biomass,2010,ODF,62413.840271
180,1,oil_meso,biomass,2010,SDF,30028.777225
180,1,oil_meso,biomass,2010,YTN,4748.803545
180,1,oil_meso,biomass,2010,BTN,887.746589
180,1,oil_meso,biomass,2010,LTN,22143.588797
180,1,oil_meso,biomass,2010,OTN,2305.830432
180,1,oil_meso,biomass,2010,SWD,53759.825339
180,1,oil_meso,biomass,2010,WMR,1832.820669
180,1,oil_meso,biomass,2010,BMR,5005.260676
180,1,oil_meso,biomass,2010,BIL,2340.650539
180,1,oil_meso,biomass,2010,AMB,2095.814088
180,1,oil_meso,biomass,2010,JCK,14549.026644
180,1,oil_meso,biomass,2010,KMK,18272.695591
180,1,oil_meso,biomass,2010,SMK,12245.106299
180,1,oil_meso,biomass,2010,SAR,257678.784943
180,1,oil_meso,biomass,2010,LPL,41624.380725
180,1,oil_meso,biomass,2010,DWF,12699.506069
180,1,oil_meso,biomass,2010,MEN,8233582.587128
180,1,oil_meso,biomass,2010,PIN,54998.643484
180,1,oil_meso,biomass,2010,MPL,57799.086693
180,1,oil_meso,biomass,2010,SPL,884128.272002
180,1,oil_meso,biomass,2010,TIP,7888.263187
180,1,oil_meso,biomass,2010,BEN,482587.371008
180,1,oil_meso,biomass,2010,LGS,282826.331311
180,1,oil_meso,biomass,2010,FIL,123.930914
180,1,oil_meso,biomass,2010,SMS,65168.946584
180,1,oil_meso,biomass,2010,RAY,114312.457594
180,1,oil_meso,biomass,2010,BSH,341991.677945
180,1,oil_meso,biomass,2010,WSH,37873.99808
180,1,oil_meso,biomass,2010,PSH,7903.941091
180,1,oil_meso,biomass,2010,OSH,178932.018159
180,1,oil_meso,biomass,2010,DBR,302755.450601
180,1,oil_meso,biomass,2010,SBR,576497.996381
180,1,oil_meso,biomass,2010,MAN,328.92143
180,1,oil_meso,biomass,2010,MYS,519.888923
180,1,oil_meso,biomass,2010,DOL,5325.631166
180,1,oil_meso,biomass,2010,DDO,5572.025744
180,1,oil_meso,biomass,2010,LOG,15481.902729
