time,simulation,scenario,variable,year,fg_atlantis,value_mt
1095,1,oil_meso,catch,2013,SRF,906.082772
1095,1,oil_meso,catch,2013,BDR,421.937187
1095,1,oil_meso,catch,2013,RDR,1207.608917
1095,1,oil_meso,catch,2013,SEA,18989.681398
1095,1,oil_meso,catch,2013,SCI,558.010529
1095,1,oil_meso,catch,2013,LDY,726.146553
1095,1,oil_meso,catch,2013,MUL,19677.840008
1095,1,oil_meso,catch,2013,POM,1202.725182
1095,1,oil_meso,catch,2013,SHP,5646.031201
1095,1,oil_meso,catch,2013,SNK,767.178115
1095,1,oil_meso,catch,2013,FLT,648.703976
1095,1,oil_meso,catch,2013,ODF,4583.816923
1095,1,oil_meso,catch,2013,SDF,6.824333
1095,1,oil_meso,catch,2013,YTN,156.220733
1095,1,oil_meso,catch,2013,BTN,26.211072
1095,1,oil_meso,catch,2013,LTN,328.587252
1095,1,oil_meso,catch,2013,OTN,0
1095,1,oil_meso,catch,2013,SWD,429.822808
1095,1,oil_meso,catch,2013,WMR,115.849153
1095,1,oil_meso,catch,2013,BMR,392.138844
1095,1,oil_meso,catch,2013,BIL,339.552216
1095,1,oil_meso,catch,2013,AMB,184.106324
1095,1,oil_meso,catch,2013,JCK,504.7768
1095,1,oil_meso,catch,2013,KMK,2487.432938
1095,1,oil_meso,catch,2013,SMK,2889.146015
1095,1,oil_meso,catch,2013,SAR,4400.104098
1095,1,oil_meso,catch,2013,LPL,30678.41949
1095,1,oil_meso,catch,2013,DWF,0
1095,1,oil_meso,catch,2013,MEN,696962.613181
1095,1,oil_meso,catch,2013,PIN,386.941581
1095,1,oil_meso,catch,2013,MPL,232.928237
1095,1,oil_meso,catch,2013,SPL,1049.215711
1095,1,oil_meso,catch,2013,TIP,530.139355
1095,1,oil_meso,catch,2013,BEN,47101.377616
1095,1,oil_meso,catch,2013,LGS,13144.151726
1095,1,oil_meso,catch,2013,FIL,0
1095,1,oil_meso,catch,2013,SMS,378.670822
1095,1,oil_meso,catch,2013,RAY,1337.106493
1095,1,oil_meso,catch,2013,BSH,67604.010753
1095,1,oil_meso,catch,2013,WSH,87202.285238
1095,1,oil_meso,catch,2013,PSH,8402.677198
1095,1,oil_meso,catch,2013,OSH,228.902396
1095,1,oil_meso,catch,2013,DBR,0
1095,1,oil_meso,catch,2013,SBR,0
1095,1,oil_meso,catch,2013,MAN,0
1095,1,oil_meso,catch,2013,MYS,0
1095,1,oil_meso,catch,2013,DOL,0
1095,1,oil_meso,catch,2013,DDO,0
1095,1,oil_meso,catch,2013,LOG,0
1095,1,oil_meso,catch,2013,KMP,0
1095,1,oil_meso,catch,2013,TUR,0
1095,1,oil_meso,catch,2013,BCR,12099.519612
1095,1,oil_meso,catch,2013,SCR,1666.605161
1095,1,oil_meso,catch,2013,LOB,213.177651
1095,1,oil_meso,catch,2013,CMB,9673.050701
1095,1,oil_meso,catch,2013,OYS,156740.867002
1095,1,oil_meso,catch,2013,BIV,128371.552442
1095,1,oil_meso,catch,2013,SES,0
1095,1,oil_meso,catch,2013,SQU,9154.682554
1460,1,oil_meso,catch,2014,RGR,2758.395436
1460,1,oil_meso,catch,2014,SCM,22.532576
1460,1,oil_meso,catch,2014,SSR,305.027231
1460,1,oil_meso,catch,2014,DSR,6193.65073
1460,1,oil_meso,catch,2014,RSN,3638.938906
1460,1,oil_meso,catch,2014,VSN,25.362323
1460,1,oil_meso,catch,2014,LUT,82070.152898
1460,1,oil_meso,catch,2014,BIO,4.054425
1460,1,oil_meso,catch,2014,LRF,34.333265
1460,1,oil_meso,catch,2014,SRF,1421.060724
1460,1,oil_meso,catch,2014,BDR,499.592634
1460,1,oil_meso,catch,2014,RDR,1183.636849
1460,1,oil_meso,catch,2014,SEA,24042.432132
1460,1,oil_meso,catch,2014,SCI,952.31967
1460,1,oil_meso,catch,2014,LDY,791.995716
1460,1,oil_meso,catch,2014,MUL,29279.396901
1460,1,oil_meso,catch,2014,POM,1497.734363
1460,1,oil_meso,catch,2014,SHP,6950.024419
1460,1,oil_meso,catch,2014,SNK,1102.595243
1460,1,oil_meso,catch,2014,FLT,1007.274975
1460,1,oil_meso,catch,2014,ODF,5195.718678
1460,1,oil_meso,catch,2014,SDF,12.40955
1460,1,oil_meso,catch,2014,YTN,190.901768
1460,1,oil_meso,catch,2014,BTN,24.693763
1460,1,oil_meso,catch,2014,LTN,358.845526
1460,1,oil_meso,catch,2014,OTN,0
1460,1,oil_meso,catch,2014,SWD,432.882406
1460,1,oil_meso,catch,2014,WMR,105.70684
1460,1,oil_meso,catch,2014,BMR,278.548826
1460,1,oil_meso,catch,2014,BIL,224.88843
1460,1,oil_meso,catch,2014,AMB,182.382382
1460,1,oil_meso,catch,2014,JCK,728.387794
1460,1,oil_meso,catch,2014,KMK,2097.398124
1460,1,oil_meso,catch,2014,SMK,2866.82754
1460,1,oil_meso,catch,2014,SAR,4649.43738
1460,1,oil_meso,catch,2014,LPL,39673.995394
1460,1,oil_meso,catch,2014,DWF,0
1460,1,oil_meso,catch,2014,MEN,372791.415182
1460,1,oil_meso,catch,2014,PIN,583.340788
1460,1,oil_meso,catch,2014,MPL,359.184372
1460,1,oil_meso,catch,2014,SPL,1525.384676
1460,1,oil_meso,catch,2014,TIP,918.257165
1460,1,oil_meso,catch,2014,BEN,51701.632983
1460,1,oil_meso,catch,2014,LGS,9378.93397
1460,1,oil_meso,catch,2014,FIL,0
1460,1,oil_meso,catch,2014,SMS,415.288365
1460,1,oil_meso,catch,2014,RAY,1777.537186
1460,1,oil_meso,catch,2014,BSH,63932.364245
1460,1,oil_meso,catch,2014,WSH,150883.340505
1460,1,oil_meso,catch,2014,PSH,15404.370311
1460,1,oil_meso,catch,2014,OSH,224.686289
1460,1,oil_meso,catch,2014,DBR,0
1460,1,oil_meso,catch,2014,SBR,0
1460,1,oil_meso,catch,2014,MAN,0
1460,1,oil_meso,catch,2014,MYS,0
1460,1,oil_meso,catch,2014,DOL,0
1460,1,oil_meso,catch,2014,DDO,0
1460,1,oil_meso,catch,2014,LOG,0
1460,1,oil_meso,catch,2014,KMP,0
1460,1,oil_meso,catch,2014,TUR,0
1460,1,oil_meso,catch,2014,BCR,11106.312782
1460,1,oil_meso,catch,2014,SCR,1649.213994
1460,1,oil_meso,catch,2014,LOB,208.851534
1460,1,oil_meso,catch,2014,CMB,4791.716508
1460,1,oil_meso,catch,2014,OYS,151778.467938
1460,1,oil_meso,catch,2014,BIV,128187.298767
1460,1,oil_meso,catch,2014,SES,0
1460,1,oil_meso,catch,2014,SQU,8314.029681
1825,1,oil_meso,catch,2015,RGR,3007.200017
1825,1,oil_meso,catch,2015,SCM,27.607751
1825,1,oil_meso,catch,2015,SSR,364.58797
1825,1,oil_meso,catch,2015,DSR,6427.973424
1825,1,oil_meso,catch,2015,RSN,3220.696592
1825,1,oil_meso,catch,2015,VSN,24.04967
1825,1,oil_meso,catch,2015,LUT,59220.206919
1825,1,oil_meso,catch,2015,BIO,4.647348
1825,1,oil_meso,catch,2015,LRF,47.035348
1825,1,oil_meso,catch,2015,SRF,2125.119828
1825,1,oil_meso,catch,2015,BDR,543.419798
1825,1,oil_meso,catch,2015,RDR,1147.40406
1825,1,oil_meso,catch,2015,SEA,24604.341133
1825,1,oil_meso,catch,2015,SCI,1340.524814
1825,1,oil_meso,catch,2015,LDY,832.827256
1825,1,oil_meso,catch,2015,MUL,35894.880935
1825,1,oil_meso,catch,2015,POM,1701.89156
1825,1,oil_meso,catch,2015,SHP,8102.559921
1825,1,oil_meso,catch,2015,SNK,1391.124446
1825,1,oil_meso,catch,2015,FLT,1342.993123
1825,1,oil_meso,catch,2015,ODF,6290.610442
1825,1,oil_meso,catch,2015,SDF,10.35235
1825,1,oil_meso,catch,2015,YTN,208.394067
1825,1,oil_meso,catch,2015,BTN,23.254082
1825,1,oil_meso,catch,2015,LTN,377.077202
1825,1,oil_meso,catch,2015,OTN,0
1825,1,oil_meso,catch,2015,SWD,401.860633
1825,1,oil_meso,catch,2015,WMR,92.191686
1825,1,oil_meso,catch,2015,BMR,194.157919
1825,1,oil_meso,catch,2015,BIL,275.33016
1825,1,oil_meso,catch,2015,AMB,183.734916
1825,1,oil_meso,catch,2015,JCK,1051.227718
1825,1,oil_meso,catch,2015,KMK,1766.669322
1825,1,oil_meso,catch,2015,SMK,2849.453865
1825,1,oil_meso,catch,2015,SAR,4273.599852
1825,1,oil_meso,catch,2015,LPL,43390.432012
1825,1,oil_meso,catch,2015,DWF,0
1825,1,oil_meso,catch,2015,MEN,387977.892784
1825,1,oil_meso,catch,2015,PIN,609.079851
1825,1,oil_meso,catch,2015,MPL,550.166168
1825,1,oil_meso,catch,2015,SPL,2224.707554
1825,1,oil_meso,catch,2015,TIP,1208.778397
1825,1,oil_meso,catch,2015,BEN,56402.015368
1825,1,oil_meso,catch,2015,LGS,8162.96933
1825,1,oil_meso,catch,2015,FIL,0
1825,1,oil_meso,catch,2015,SMS,451.004
1825,1,oil_meso,catch,2015,RAY,2104.55261
1825,1,oil_meso,catch,2015,BSH,58172.386247
1825,1,oil_meso,catch,2015,WSH,141708.43581
1825,1,oil_meso,catch,2015,PSH,11312.12675
1825,1,oil_meso,catch,2015,OSH,205.877603
1825,1,oil_meso,catch,2015,DBR,0
1825,1,oil_meso,catch,2015,SBR,0
1825,1,oil_meso,catch,2015,MAN,0
1825,1,oil_meso,catch,2015,MYS,0
1825,1,oil_meso,catch,2015,DOL,0
1825,1,oil_meso,catch,2015,DDO,0
1825,1,oil_meso,catch,2015,LOG,0
1825,1,oil_meso,catch,2015,KMP,0
1825,1,oil_meso,catch,2015,TUR,0
1825,1,oil_meso,catch,2015,BCR,10152.601627
1825,1,oil_meso,catch,2015,SCR,1630.249783
1825,1,oil_meso,catch,2015,LOB,204.991626
1825,1,oil_meso,catch,2015,CMB,3900.351298
1825,1,oil_meso,catch,2015,OYS,147358.443057
1825,1,oil_meso,catch,2015,BIV,128030.112455
1825,1,oil_meso,catch,2015,SES,0
1825,1,oil_meso,catch,2015,SQU,7578.143356
2190,1,oil_meso,catch,2016,RGR,3277.322282
2190,1,oil_meso,catch,2016,SCM,34.019235
2190,1,oil_meso,catch,2016,SSR,435.645595
2190,1,oil_meso,catch,2016,DSR,6302.59173
2190,1,oil_meso,catch,2016,RSN,2903.23592
2190,1,oil_meso,catch,2016,VSN,23.965253
2190,1,oil_meso,catch,2016,LUT,56039.252065
2190,1,oil_meso,catch,2016,BIO,5.065369
2190,1,oil_meso,catch,2016,LRF,60.001113
2190,1,oil_meso,catch,2016,SRF,2810.343078
2190,1,oil_meso,catch,2016,BDR,567.445562
2190,1,oil_meso,catch,2016,RDR,1116.598037
2190,1,oil_meso,catch,2016,SEA,24280.261814
2190,1,oil_meso,catch,2016,SCI,1526.775271
2190,1,oil_meso,catch,2016,LDY,856.817773
2190,1,oil_meso,catch,2016,MUL,37639.91358
2190,1,oil_meso,catch,2016,POM,1848.360217
2190,1,oil_meso,catch,2016,SHP,8998.319819
2190,1,oil_meso,catch,2016,SNK,1515.632865
2190,1,oil_meso,catch,2016,FLT,1587.160021
2190,1,oil_meso,catch,2016,ODF,7540.889961
2190,1,oil_meso,catch,2016,SDF,6.141078
2190,1,oil_meso,catch,2016,YTN,229.667124
2190,1,oil_meso,catch,2016,BTN,21.894673
2190,1,oil_meso,catch,2016,LTN,395.751217
2190,1,oil_meso,catch,2016,OTN,0
2190,1,oil_meso,catch,2016,SWD,369.15207
2190,1,oil_meso,catch,2016,WMR,81.058319
2190,1,oil_meso,catch,2016,BMR,124.49722
2190,1,oil_meso,catch,2016,BIL,230.431555
2190,1,oil_meso,catch,2016,AMB,193.289752
2190,1,oil_meso,catch,2016,JCK,1298.984597
2190,1,oil_meso,catch,2016,KMK,1511.496956
2190,1,oil_meso,catch,2016,SMK,2639.21698
2190,1,oil_meso,catch,2016,SAR,3699.875014
2190,1,oil_meso,catch,2016,LPL,45232.575417
2190,1,oil_meso,catch,2016,DWF,0
2190,1,oil_meso,catch,2016,MEN,407140.928366
2190,1,oil_meso,catch,2016,PIN,814.627431
2190,1,oil_meso,catch,2016,MPL,731.591876
2190,1,oil_meso,catch,2016,SPL,2709.646463
2190,1,oil_meso,catch,2016,TIP,1033.168731
2190,1,oil_meso,catch,2016,BEN,61314.621425
2190,1,oil_meso,catch,2016,LGS,7421.58225
2190,1,oil_meso,catch,2016,FIL,0
2190,1,oil_meso,catch,2016,SMS,485.703334
2190,1,oil_meso,catch,2016,RAY,2336.720206
2190,1,oil_meso,catch,2016,BSH,57837.176079
2190,1,oil_meso,catch,2016,WSH,145409.453295
2190,1,oil_meso,catch,2016,PSH,11857.910569
2190,1,oil_meso,catch,2016,OSH,179.74347
2190,1,oil_meso,catch,2016,DBR,0
2190,1,oil_meso,catch,2016,SBR,0
2190,1,oil_meso,catch,2016,MAN,0
2190,1,oil_meso,catch,2016,MYS,0
2190,1,oil_meso,catch,2016,DOL,0
2190,1,oil_meso,catch,2016,DDO,0
2190,1,oil_meso,catch,2016,LOG,0
2190,1,oil_meso,catch,2016,KMP,0
2190,1,oil_meso,catch,2016,TUR,0
2190,1,oil_meso,catch,2016,BCR,9259.307119
2190,1,oil_meso,catch,2016,SCR,1609.795846
2190,1,oil_meso,catch,2016,LOB,201.389836
2190,1,oil_meso,catch,2016,CMB,3562.544088
2190,1,oil_meso,catch,2016,OYS,143554.551287
2190,1,oil_meso,catch,2016,BIV,127856.131542
2190,1,oil_meso,catch,2016,SES,0
2190,1,oil_meso,catch,2016,SQU,6932.336881
2555,1,oil_meso,catch,2017,RGR,3443.475972
2555,1,oil_meso,catch,2017,SCM,40.28006
2555,1,oil_meso,catch,2017,SSR,487.256129
2555,1,oil_meso,catch,2017,DSR,6825.99664
2555,1,oil_meso,catch,2017,RSN,2742.93468
2555,1,oil_meso,catch,2017,VSN,23.968172
2555,1,oil_meso,catch,2017,LUT,54487.398084
2555,1,oil_meso,catch,2017,BIO,5.34389
2555,1,oil_meso,catch,2017,LRF,72.074086
2555,1,oil_meso,catch,2017,SRF,3225.269743
2555,1,oil_meso,catch,2017,BDR,579.528713
2555,1,oil_meso,catch,2017,RDR,1156.823742
2555,1,oil_meso,catch,2017,SEA,23768.356092
2555,1,oil_meso,catch,2017,SCI,1609.854825
2555,1,oil_meso,catch,2017,LDY,865.407523
2555,1,oil_meso,catch,2017,MUL,41927.631655
2555,1,oil_meso,catch,2017,POM,1948.658423
2555,1,oil_meso,catch,2017,SHP,9557.067895
2555,1,oil_meso,catch,2017,SNK,1553.971422
2555,1,oil_meso,catch,2017,FLT,1756.110501
2555,1,oil_meso,catch,2017,ODF,8803.449538
2555,1,oil_meso,catch,2017,SDF,11.47028
2555,1,oil_meso,catch,2017,YTN,250.738236
2555,1,oil_meso,catch,2017,BTN,20.612294
2555,1,oil_meso,catch,2017,LTN,404.612975
2555,1,oil_meso,catch,2017,OTN,0
2555,1,oil_meso,catch,2017,SWD,326.157787
2555,1,oil_meso,catch,2017,WMR,71.047257
2555,1,oil_meso,catch,2017,BMR,79.574692
2555,1,oil_meso,catch,2017,BIL,295.695733
2555,1,oil_meso,catch,2017,AMB,201.865481
2555,1,oil_meso,catch,2017,JCK,1464.643772
2555,1,oil_meso,catch,2017,KMK,1309.537898
2555,1,oil_meso,catch,2017,SMK,2520.948681
2555,1,oil_meso,catch,2017,SAR,3022.916566
2555,1,oil_meso,catch,2017,LPL,46347.241587
2555,1,oil_meso,catch,2017,DWF,0
2555,1,oil_meso,catch,2017,MEN,403129.477843
2555,1,oil_meso,catch,2017,PIN,1029.511004
2555,1,oil_meso,catch,2017,MPL,815.989353
2555,1,oil_meso,catch,2017,SPL,2968.928485
2555,1,oil_meso,catch,2017,TIP,2004.199994
2555,1,oil_meso,catch,2017,BEN,65995.16199
2555,1,oil_meso,catch,2017,LGS,6908.905814
2555,1,oil_meso,catch,2017,FIL,0
2555,1,oil_meso,catch,2017,SMS,517.771668
2555,1,oil_meso,catch,2017,RAY,2505.555347
2555,1,oil_meso,catch,2017,BSH,60088.181683
2555,1,oil_meso,catch,2017,WSH,143561.283711
2555,1,oil_meso,catch,2017,PSH,12676.748702
2555,1,oil_meso,catch,2017,OSH,150.243186
2555,1,oil_meso,catch,2017,DBR,0
2555,1,oil_meso,catch,2017,SBR,0
2555,1,oil_meso,catch,2017,MAN,0
2555,1,oil_meso,catch,2017,MYS,0
2555,1,oil_meso,catch,2017,DOL,0
2555,1,oil_meso,catch,2017,DDO,0
2555,1,oil_meso,catch,2017,LOG,0
2555,1,oil_meso,catch,2017,KMP,0
2555,1,oil_meso,catch,2017,TUR,0
2555,1,oil_meso,catch,2017,BCR,8429.6257
2555,1,oil_meso,catch,2017,SCR,1588.022099
2555,1,oil_meso,catch,2017,LOB,197.917657
2555,1,oil_meso,catch,2017,CMB,3314.032055
2555,1,oil_meso,catch,2017,OYS,140383.527633
2555,1,oil_meso,catch,2017,BIV,127695.359573
2555,1,oil_meso,catch,2017,SES,0
2555,1,oil_meso,catch,2017,SQU,6363.291728
2920,1,oil_meso,catch,2018,RGR,3539.569184
2920,1,oil_meso,catch,2018,SCM,45.310174
2920,1,oil_meso,catch,2018,SSR,484.349291
2920,1,oil_meso,catch,2018,DSR,7379.054269
2920,1,oil_meso,catch,2018,RSN,2595.516306
2920,1,oil_meso,catch,2018,VSN,24.015132
2920,1,oil_meso,catch,2018,LUT,54184.314748
2920,1,oil_meso,catch,2018,BIO,5.564909
2920,1,oil_meso,catch,2018,LRF,82.193571
2920,1,oil_meso,catch,2018,SRF,3489.608648
2920,1,oil_meso,catch,2018,BDR,584.381786
2920,1,oil_meso,catch,2018,RDR,1167.488296
2920,1,oil_meso,catch,2018,SEA,23090.220208
2920,1,oil_meso,catch,2018,SCI,1638.083552
2920,1,oil_meso,catch,2018,LDY,862.980743
2920,1,oil_meso,catch,2018,MUL,46877.518871
2920,1,oil_meso,catch,2018,POM,2010.12723
2920,1,oil_meso,catch,2018,SHP,9641.035931
2920,1,oil_meso,catch,2018,SNK,1544.717303
2920,1,oil_meso,catch,2018,FLT,1859.482188
2920,1,oil_meso,catch,2018,ODF,10154.672312
2920,1,oil_meso,catch,2018,SDF,11.032566
2920,1,oil_meso,catch,2018,YTN,270.559535
2920,1,oil_meso,catch,2018,BTN,19.404382
2920,1,oil_meso,catch,2018,LTN,413.712426
2920,1,oil_meso,catch,2018,OTN,0
2920,1,oil_meso,catch,2018,SWD,289.174185
2920,1,oil_meso,catch,2018,WMR,62.188149
2920,1,oil_meso,catch,2018,BMR,53.530549
2920,1,oil_meso,catch,2018,BIL,268.741862
2920,1,oil_meso,catch,2018,AMB,206.949049
2920,1,oil_meso,catch,2018,JCK,1626.874211
2920,1,oil_meso,catch,2018,KMK,1143.326683
2920,1,oil_meso,catch,2018,SMK,2444.061066
2920,1,oil_meso,catch,2018,SAR,2297.227459
2920,1,oil_meso,catch,2018,LPL,46953.580649
2920,1,oil_meso,catch,2018,DWF,0
2920,1,oil_meso,catch,2018,MEN,423233.185125
2920,1,oil_meso,catch,2018,PIN,1213.035111
2920,1,oil_meso,catch,2018,MPL,829.747006
2920,1,oil_meso,catch,2018,SPL,3105.61541
2920,1,oil_meso,catch,2018,TIP,2573.831006
2920,1,oil_meso,catch,2018,BEN,70332.918194
2920,1,oil_meso,catch,2018,LGS,6541.823259
2920,1,oil_meso,catch,2018,FIL,0
2920,1,oil_meso,catch,2018,SMS,547.567774
2920,1,oil_meso,catch,2018,RAY,2622.047177
2920,1,oil_meso,catch,2018,BSH,62163.28482
2920,1,oil_meso,catch,2018,WSH,136559.792897
2920,1,oil_meso,catch,2018,PSH,12572.563818
2920,1,oil_meso,catch,2018,OSH,121.191051
2920,1,oil_meso,catch,2018,DBR,0
2920,1,oil_meso,catch,2018,SBR,0
2920,1,oil_meso,catch,2018,MAN,0
2920,1,oil_meso,catch,2018,MYS,0
2920,1,oil_meso,catch,2018,DOL,0
2920,1,oil_meso,catch,2018,DDO,0
2920,1,oil_meso,catch,2018,LOG,0
2920,1,oil_meso,catch,2018,KMP,0
2920,1,oil_meso,catch,2018,TUR,0
2920,1,oil_meso,catch,2018,BCR,7667.433189
2920,1,oil_meso,catch,2018,SCR,1564.981744
2920,1,oil_meso,catch,2018,LOB,194.533679
2920,1,oil_meso,catch,2018,CMB,3091.028472
2920,1,oil_meso,catch,2018,OYS,137605.970513
2920,1,oil_meso,catch,2018,BIV,127515.039633
2920,1,oil_meso,catch,2018,SES,0
2920,1,oil_meso,catch,2018,SQU,5859.39683
